datetime|env_datetime|env_time|agent|action|reason|additional|system_id|system_name|part_id|part_name|system_operating_level|part_operating_level|duration|distance_km|request_id|location|materials_cost|hourly_labor_cost|salary_labor_cost|total_labor_cost|equipment_cost|total_cost 
2025-11-26 09:29:37.629716|2017-03-09 07:00:03|1615.0005555555556|Truck 2|repair|minor repair|repair|S08T6|S08T6|pump_motor|pump_motor|0.0|1.0|4.0|0|RPR00000095|system|0|0.0|0.0|0.0|3.333333333333333|3.333333333333333
2025-11-26 09:29:37.630816|2017-03-09 07:00:08|1615.001944444445|Truck 1|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.997777777777777|0|na|port|0|0.0|0.0|0.0|19.998148148148147|19.998148148148147
2025-11-26 09:29:37.630816|2017-03-09 09:00:00|1616.9999176256667|Large Crane 1|delay|major replacement|weather delay|S04T6|S04T6|gearbox|gearbox|0.0|0.98|2.0|0|RPR00000029|system|0|0|0.0|0.0|315.0|315.0
2025-11-26 09:29:37.630816|2017-03-09 11:00:00|1618.9999176256667|Large Crane 1|delay|major replacement|weather delay|S04T6|S04T6|gearbox|gearbox|0.0|0.98|22.0|0|RPR00000029|system|0|0|0.0|0.0|3465.0|3465.0
2025-11-26 09:29:37.631913|2017-03-09 11:00:03|1619.0005555555556|Truck 2|transferring crew|minor repair|transferring crew from S08T6 to Truck 2|S08T6|S08T6|pump_motor|pump_motor|0.0|1.0|0.0|0|RPR00000095|system|0|0.0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.631913|2017-03-09 11:00:03|1619.0005555555556|Truck 2|complete transfer|minor repair|complete|S08T6|S08T6|pump_motor|pump_motor|0.0|1.0|0|0|RPR00000095|system|0|0|0|0|0|0
2025-11-26 09:29:37.631913|2017-03-09 11:00:03|1619.0005555555556|Truck 2|repair complete|minor repair|complete|S08T6|S08T6|pump_motor|pump_motor|1.0|1.0|0|0|RPR00000095|system|534.0|0|0|0|0|534.0
2025-11-26 09:29:37.635118|2017-03-09 11:00:10|1619.0027777777777|Truck 2|traveling|no requests|traveling from site to port|||||0|0|0.0|0.0|na|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.635118|2017-03-09 11:00:10|1619.0027777777777|Truck 2|complete travel|no requests|arrived at port|||||0|0|0|0|na|port|0|0|0|0|0|0
2025-11-26 09:29:37.635118|2017-03-09 11:00:10|1619.0027777777777|Truck 2|delay|no requests|no work requests, waiting until the next shift|||||0|0|19.997222222222224|0|na|port|0|0.0|0.0|0.0|16.664351851851855|16.664351851851855
2025-11-26 09:29:37.635118|2017-03-09 13:00:00|1620.9997222222225|Truck 3|transferring crew|major repair|transferring crew from S01T5 to Truck 3|S01T5|S01T5|generator|generator|0.0|1.0|0.0|0|RPR00000093|system|0|0.0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.635118|2017-03-09 13:00:00|1620.9997222222225|Truck 3|complete transfer|major repair|complete|S01T5|S01T5|generator|generator|0.0|1.0|0|0|RPR00000093|system|0|0|0|0|0|0
2025-11-26 09:29:37.636128|2017-03-09 13:00:00|1620.9997222222225|Truck 3|repair complete|major repair|complete|S01T5|S01T5|generator|generator|1.0|1.0|0|0|RPR00000093|system|5664.0|0|0|0|0|5664.0
2025-11-26 09:29:37.639336|2017-03-09 13:00:07|1621.001666666667|Truck 3|traveling|no requests|traveling from site to port|||||0|0|0.0|0.0|na|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.639336|2017-03-09 13:00:07|1621.001666666667|Truck 3|complete travel|no requests|arrived at port|||||0|0|0|0|na|port|0|0|0|0|0|0
2025-11-26 09:29:37.639336|2017-03-09 13:00:07|1621.001666666667|Truck 3|delay|no requests|no work requests, waiting until the next shift|||||0|0|17.998055555555556|0|na|port|0|0.0|0.0|0.0|14.99837962962963|14.99837962962963
2025-11-26 09:29:37.643845|2017-03-10 07:00:03|1639.0008333333333|Truck 2|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.999166666666667|0|na|port|0|0.0|0.0|0.0|19.999305555555555|19.999305555555555
2025-11-26 09:29:37.643845|2017-03-10 07:00:06|1639.001388888889|Remote Reset|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.99833333333333|0|na|port|0|0.0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.643845|2017-03-10 07:00:06|1639.0013888888893|Truck 3|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.99833333333333|0|na|port|0|0.0|0.0|0.0|19.99861111111111|19.99861111111111
2025-11-26 09:29:37.643845|2017-03-10 07:00:08|1639.001944444445|Truck 1|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.997777777777777|0|na|port|0|0.0|0.0|0.0|19.998148148148147|19.998148148148147
2025-11-26 09:29:37.643845|2017-03-10 09:00:00|1640.9999176256667|Large Crane 1|transferring crew|major replacement|transferring crew from S04T6 to Large Crane 1|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0.25|0|RPR00000029|system|0|0.0|0.0|0.0|39.375|39.375
2025-11-26 09:29:37.643845|2017-03-10 09:15:00|1641.2499176256667|Large Crane 1|complete transfer|major replacement|complete|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0|0|RPR00000029|system|0|0|0|0|0|0
2025-11-26 09:29:37.644938|2017-03-10 09:15:00|1641.2499176256667|Large Crane 1|traveling|major replacement|traveling from site to port|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0.0|0.0|RPR00000029|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.644938|2017-03-10 09:15:00|1641.2499176256667|Large Crane 1|complete travel|major replacement|arrived at port|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0|0|RPR00000029|port|0|0|0|0|0|0
2025-11-26 09:29:37.644938|2017-03-10 09:15:00|1641.2499176256667|Large Crane 1|delay|major replacement|work shift has ended; waiting for next shift to start|S04T6|S04T6|gearbox|gearbox|0.0|0.98|21.75|0|RPR00000029|port|0|0.0|0.0|0.0|3425.625|3425.625
2025-11-26 09:29:37.644938|2017-03-10 10:09:04|1642.1511042995135|pitch|repair request|minor repair|severity level 2|S07T6|S07T6|pitch|pitch|1.0|1.0|0|0|RPR00000096|na|0|0|0|0|0|0
2025-11-26 09:29:37.650307|2017-03-11 07:00:00|1662.9999176256667|Large Crane 1|traveling|major replacement|traveling from port to site|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0.0|0.0|RPR00000029|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.650307|2017-03-11 07:00:00|1662.9999176256667|Large Crane 1|complete travel|major replacement|arrived at S04T6|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0|0|RPR00000029|site|0|0|0|0|0|0
2025-11-26 09:29:37.650307|2017-03-11 07:00:00|1662.9999176256667|Large Crane 1|delay|major replacement|weather delay|S04T6|S04T6|gearbox|gearbox|0.0|0.98|1.0|0|RPR00000029|system|0|0|0.0|0.0|157.5|157.5
2025-11-26 09:29:37.651314|2017-03-11 07:00:03|1663.0005555555556|Remote Reset|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.999166666666667|0|na|port|0|0.0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.651314|2017-03-11 07:00:06|1663.0013888888896|Truck 1|traveling|minor repair|traveling from port to site|S07T6|S07T6|pitch|pitch|1.0|1.0|0.0|0.0|RPR00000096|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.651314|2017-03-11 07:00:06|1663.0013888888896|Truck 1|complete travel|minor repair|arrived at S07T6|S07T6|S07T6|pitch|pitch|1.0|1.0|0|0|RPR00000096|site|0|0|0|0|0|0
2025-11-26 09:29:37.652319|2017-03-11 07:00:06|1663.0013888888896|Truck 1|transferring crew|minor repair|transferring crew from Truck 1 to S07T6|S07T6|S07T6|pitch|pitch|0.0|1.0|0.0|0|RPR00000096|system|0|0.0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.652319|2017-03-11 07:00:06|1663.0013888888896|Truck 1|complete transfer|minor repair|complete|S07T6|S07T6|pitch|pitch|0.0|1.0|0|0|RPR00000096|system|0|0|0|0|0|0
2025-11-26 09:29:37.653468|2017-03-11 07:00:06|1663.0013888888896|Truck 1|repair|minor repair|repair|S07T6|S07T6|pitch|pitch|0.0|1.0|9.0|0|RPR00000096|system|0|0.0|0.0|0.0|7.5|7.5
2025-11-26 09:29:37.653468|2017-03-11 07:00:07|1663.0016666666668|Truck 2|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.998055555555556|0|na|port|0|0.0|0.0|0.0|19.998379629629632|19.998379629629632
2025-11-26 09:29:37.653468|2017-03-11 07:00:09|1663.0022222222226|Truck 3|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.9975|0|na|port|0|0.0|0.0|0.0|19.997916666666665|19.997916666666665
2025-11-26 09:29:37.653468|2017-03-11 08:00:00|1663.9999176256667|Large Crane 1|transferring crew|major replacement|transferring crew from Large Crane 1 to S04T6|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0.25|0|RPR00000029|system|0|0.0|0.0|0.0|39.375|39.375
2025-11-26 09:29:37.653468|2017-03-11 08:15:00|1664.2499176256667|Large Crane 1|complete transfer|major replacement|complete|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0|0|RPR00000029|system|0|0|0|0|0|0
2025-11-26 09:29:37.653468|2017-03-11 08:15:00|1664.2499176256667|Large Crane 1|repair|major replacement|repair|S04T6|S04T6|gearbox|gearbox|0.0|0.98|1.5|0|RPR00000029|system|0|0.0|0.0|0.0|236.25|236.25
2025-11-26 09:29:37.654572|2017-03-11 09:45:00|1665.7499176256667|Large Crane 1|transferring crew|major replacement|transferring crew from S04T6 to Large Crane 1|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0.25|0|RPR00000029|system|0|0.0|0.0|0.0|39.375|39.375
2025-11-26 09:29:37.654572|2017-03-11 10:00:00|1665.9999176256667|Large Crane 1|complete transfer|major replacement|complete|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0|0|RPR00000029|system|0|0|0|0|0|0
2025-11-26 09:29:37.654572|2017-03-11 10:00:00|1665.9999176256667|Large Crane 1|traveling|major replacement|traveling from site to port|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0.0|0.0|RPR00000029|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.654572|2017-03-11 10:00:00|1665.9999176256667|Large Crane 1|complete travel|major replacement|arrived at port|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0|0|RPR00000029|port|0|0|0|0|0|0
2025-11-26 09:29:37.654572|2017-03-11 10:00:00|1665.9999176256667|Large Crane 1|delay|major replacement|work shift has ended; waiting for next shift to start|S04T6|S04T6|gearbox|gearbox|0.0|0.98|21.0|0|RPR00000029|port|0|0.0|0.0|0.0|3307.5|3307.5
2025-11-26 09:29:37.656907|2017-03-11 16:00:06|1672.0013888888896|Truck 1|transferring crew|minor repair|transferring crew from S07T6 to Truck 1|S07T6|S07T6|pitch|pitch|0.0|1.0|0.0|0|RPR00000096|system|0|0.0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.656907|2017-03-11 16:00:06|1672.0013888888896|Truck 1|complete transfer|minor repair|complete|S07T6|S07T6|pitch|pitch|0.0|1.0|0|0|RPR00000096|system|0|0|0|0|0|0
2025-11-26 09:29:37.656907|2017-03-11 16:00:06|1672.0013888888896|Truck 1|repair complete|minor repair|complete|S07T6|S07T6|pitch|pitch|1.0|1.0|0|0|RPR00000096|system|340.0|0|0|0|0|340.0
2025-11-26 09:29:37.660899|2017-03-11 16:00:12|1672.0030555555563|Truck 1|traveling|no requests|traveling from site to port|||||0|0|0.0|0.0|na|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.660899|2017-03-11 16:00:12|1672.0030555555563|Truck 1|complete travel|no requests|arrived at port|||||0|0|0|0|na|port|0|0|0|0|0|0
2025-11-26 09:29:37.660899|2017-03-11 16:00:12|1672.0030555555563|Truck 1|delay|no requests|no work requests, waiting until the next shift|||||0|0|14.996666666666666|0|na|port|0|0.0|0.0|0.0|12.497222222222222|12.497222222222222
2025-11-26 09:29:37.661899|2017-03-11 23:21:32|1679.3587319981677|gearbox|repair request|minor repair|severity level 2|S06T2|S06T2|gearbox|gearbox|1.0|1.0|0|0|RPR00000097|na|0|0|0|0|0|0
2025-11-26 09:29:37.664899|2017-03-12 07:00:00|1686.9999176256667|Large Crane 1|traveling|major replacement|traveling from port to site|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0.0|0.0|RPR00000029|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.664899|2017-03-12 07:00:00|1686.9999176256667|Large Crane 1|complete travel|major replacement|arrived at S04T6|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0|0|RPR00000029|site|0|0|0|0|0|0
2025-11-26 09:29:37.664899|2017-03-12 07:00:00|1686.9999176256667|Large Crane 1|delay|major replacement|weather delay|S04T6|S04T6|gearbox|gearbox|0.0|0.98|1.0|0|RPR00000029|system|0|0|0.0|0.0|157.5|157.5
2025-11-26 09:29:37.665899|2017-03-12 07:00:03|1687.0005555555556|Truck 2|traveling|minor repair|traveling from port to site|S06T2|S06T2|gearbox|gearbox|1.0|1.0|0.0|0.0|RPR00000097|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.665899|2017-03-12 07:00:03|1687.0005555555556|Truck 2|complete travel|minor repair|arrived at S06T2|S06T2|S06T2|gearbox|gearbox|1.0|1.0|0|0|RPR00000097|site|0|0|0|0|0|0
2025-11-26 09:29:37.666899|2017-03-12 07:00:03|1687.0005555555556|Truck 2|transferring crew|minor repair|transferring crew from Truck 2 to S06T2|S06T2|S06T2|gearbox|gearbox|0.0|1.0|0.0|0|RPR00000097|system|0|0.0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.666899|2017-03-12 07:00:03|1687.0005555555556|Truck 2|complete transfer|minor repair|complete|S06T2|S06T2|gearbox|gearbox|0.0|1.0|0|0|RPR00000097|system|0|0|0|0|0|0
2025-11-26 09:29:37.666899|2017-03-12 07:00:03|1687.0005555555556|Truck 2|repair|minor repair|repair|S06T2|S06T2|gearbox|gearbox|0.0|1.0|8.0|0|RPR00000097|system|0|0.0|0.0|0.0|6.666666666666666|6.666666666666666
2025-11-26 09:29:37.667899|2017-03-12 07:00:05|1687.0011111111112|Remote Reset|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.99861111111111|0|na|port|0|0.0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.667899|2017-03-12 07:00:09|1687.0022222222226|Truck 3|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.9975|0|na|port|0|0.0|0.0|0.0|19.997916666666665|19.997916666666665
2025-11-26 09:29:37.667899|2017-03-12 07:00:09|1687.002222222223|Truck 1|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.9975|0|na|port|0|0.0|0.0|0.0|19.997916666666665|19.997916666666665
2025-11-26 09:29:37.667899|2017-03-12 08:00:00|1687.9999176256667|Large Crane 1|transferring crew|major replacement|transferring crew from Large Crane 1 to S04T6|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0.25|0|RPR00000029|system|0|0.0|0.0|0.0|39.375|39.375
2025-11-26 09:29:37.667899|2017-03-12 08:15:00|1688.2499176256667|Large Crane 1|complete transfer|major replacement|complete|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0|0|RPR00000029|system|0|0|0|0|0|0
2025-11-26 09:29:37.667899|2017-03-12 08:15:00|1688.2499176256667|Large Crane 1|delay|major replacement|weather delay|S04T6|S04T6|gearbox|gearbox|0.0|0.98|2.75|0|RPR00000029|system|0|0|0.0|0.0|433.125|433.125
2025-11-26 09:29:37.668899|2017-03-12 11:00:00|1690.9999176256667|Large Crane 1|delay|major replacement|weather delay|S04T6|S04T6|gearbox|gearbox|0.0|0.98|23.0|0|RPR00000029|system|0|0|0.0|0.0|3622.5|3622.5
2025-11-26 09:29:37.669899|2017-03-12 15:00:03|1695.0005555555556|Truck 2|transferring crew|minor repair|transferring crew from S06T2 to Truck 2|S06T2|S06T2|gearbox|gearbox|0.0|1.0|0.0|0|RPR00000097|system|0|0.0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.669899|2017-03-12 15:00:03|1695.0005555555556|Truck 2|complete transfer|minor repair|complete|S06T2|S06T2|gearbox|gearbox|0.0|1.0|0|0|RPR00000097|system|0|0|0|0|0|0
2025-11-26 09:29:37.670899|2017-03-12 15:00:03|1695.0005555555556|Truck 2|repair complete|minor repair|complete|S06T2|S06T2|gearbox|gearbox|1.0|1.0|0|0|RPR00000097|system|202.0|0|0|0|0|202.0
2025-11-26 09:29:37.673899|2017-03-12 15:00:05|1695.0013888888889|Truck 2|traveling|no requests|traveling from site to port|||||0|0|0.0|0.0|na|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.673899|2017-03-12 15:00:05|1695.0013888888889|Truck 2|complete travel|no requests|arrived at port|||||0|0|0|0|na|port|0|0|0|0|0|0
2025-11-26 09:29:37.673899|2017-03-12 15:00:05|1695.0013888888889|Truck 2|delay|no requests|no work requests, waiting until the next shift|||||0|0|15.99861111111111|0|na|port|0|0.0|0.0|0.0|13.332175925925924|13.332175925925924
2025-11-26 09:29:37.675898|2017-03-12 22:49:52|1702.830987577393|other|repair request|minor repair|severity level 2|S06T6|S06T6|other|other|1.0|1.0|0|0|RPR00000098|na|0|0|0|0|0|0
2025-11-26 09:29:37.676899|2017-03-13 02:11:36|1706.1932812037467|generator|repair request|major repair|severity level 4|S08T2|S08T2|generator|generator|1.0|1.0|0|0|RPR00000099|na|0|0|0|0|0|0
2025-11-26 09:29:37.677898|2017-03-13 07:00:02|1711.000277777778|Remote Reset|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.999444444444446|0|na|port|0|0.0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.678899|2017-03-13 07:00:03|1711.0005555555556|Truck 2|traveling|major repair|traveling from port to site|S08T2|S08T2|generator|generator|1.0|1.0|0.0|0.0|RPR00000099|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.678899|2017-03-13 07:00:03|1711.0005555555556|Truck 2|complete travel|major repair|arrived at S08T2|S08T2|S08T2|generator|generator|1.0|1.0|0|0|RPR00000099|site|0|0|0|0|0|0
2025-11-26 09:29:37.679898|2017-03-13 07:00:03|1711.0005555555556|Truck 2|transferring crew|major repair|transferring crew from Truck 2 to S08T2|S08T2|S08T2|generator|generator|0.0|1.0|0.0|0|RPR00000099|system|0|0.0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.679898|2017-03-13 07:00:03|1711.0005555555556|Truck 2|complete transfer|major repair|complete|S08T2|S08T2|generator|generator|0.0|1.0|0|0|RPR00000099|system|0|0|0|0|0|0
2025-11-26 09:29:37.679898|2017-03-13 07:00:03|1711.0005555555556|Truck 2|repair|major repair|repair|S08T2|S08T2|generator|generator|0.0|1.0|11.999166666666667|0|RPR00000099|system|0|0.0|0.0|0.0|9.999305555555557|9.999305555555557
2025-11-26 09:29:37.680899|2017-03-13 07:00:06|1711.0013888888898|Truck 1|traveling|minor repair|traveling from port to site|S06T6|S06T6|other|other|1.0|1.0|0.0|0.0|RPR00000098|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.680899|2017-03-13 07:00:06|1711.0013888888898|Truck 1|complete travel|minor repair|arrived at S06T6|S06T6|S06T6|other|other|1.0|1.0|0|0|RPR00000098|site|0|0|0|0|0|0
2025-11-26 09:29:37.681898|2017-03-13 07:00:06|1711.0013888888898|Truck 1|transferring crew|minor repair|transferring crew from Truck 1 to S06T6|S06T6|S06T6|other|other|0.0|1.0|0.0|0|RPR00000098|system|0|0.0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.681898|2017-03-13 07:00:06|1711.0013888888898|Truck 1|complete transfer|minor repair|complete|S06T6|S06T6|other|other|0.0|1.0|0|0|RPR00000098|system|0|0|0|0|0|0
2025-11-26 09:29:37.682898|2017-03-13 07:00:06|1711.0013888888898|Truck 1|repair|minor repair|repair|S06T6|S06T6|other|other|0.0|1.0|5.0|0|RPR00000098|system|0|0.0|0.0|0.0|4.166666666666667|4.166666666666667
2025-11-26 09:29:37.682898|2017-03-13 07:00:08|1711.0019444444447|Truck 3|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.997777777777777|0|na|port|0|0.0|0.0|0.0|19.998148148148147|19.998148148148147
2025-11-26 09:29:37.682898|2017-03-13 10:00:00|1713.9999176256667|Large Crane 1|transferring crew|major replacement|transferring crew from S04T6 to Large Crane 1|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0.25|0|RPR00000029|system|0|0.0|0.0|0.0|39.375|39.375
2025-11-26 09:29:37.683899|2017-03-13 10:15:00|1714.2499176256667|Large Crane 1|complete transfer|major replacement|complete|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0|0|RPR00000029|system|0|0|0|0|0|0
2025-11-26 09:29:37.683899|2017-03-13 10:15:00|1714.2499176256667|Large Crane 1|traveling|major replacement|traveling from site to port|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0.0|0.0|RPR00000029|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.683899|2017-03-13 10:15:00|1714.2499176256667|Large Crane 1|complete travel|major replacement|arrived at port|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0|0|RPR00000029|port|0|0|0|0|0|0
2025-11-26 09:29:37.683899|2017-03-13 10:15:00|1714.2499176256667|Large Crane 1|delay|major replacement|work shift has ended; waiting for next shift to start|S04T6|S04T6|gearbox|gearbox|0.0|0.98|20.75|0|RPR00000029|port|0|0.0|0.0|0.0|3268.125|3268.125
2025-11-26 09:29:37.684900|2017-03-13 12:00:06|1716.0013888888898|Truck 1|transferring crew|minor repair|transferring crew from S06T6 to Truck 1|S06T6|S06T6|other|other|0.0|1.0|0.0|0|RPR00000098|system|0|0.0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.684900|2017-03-13 12:00:06|1716.0013888888898|Truck 1|complete transfer|minor repair|complete|S06T6|S06T6|other|other|0.0|1.0|0|0|RPR00000098|system|0|0|0|0|0|0
2025-11-26 09:29:37.684900|2017-03-13 12:00:06|1716.0013888888898|Truck 1|repair complete|minor repair|complete|S06T6|S06T6|other|other|1.0|1.0|0|0|RPR00000098|system|178.0|0|0|0|0|178.0
2025-11-26 09:29:37.689131|2017-03-13 12:00:15|1716.0038888888898|Truck 1|traveling|no requests|traveling from site to port|||||0|0|0.0|0.0|na|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.689131|2017-03-13 12:00:15|1716.0038888888898|Truck 1|complete travel|no requests|arrived at port|||||0|0|0|0|na|port|0|0|0|0|0|0
2025-11-26 09:29:37.689131|2017-03-13 12:00:15|1716.0038888888898|Truck 1|delay|no requests|no work requests, waiting until the next shift|||||0|0|18.995833333333334|0|na|port|0|0.0|0.0|0.0|15.829861111111112|15.829861111111112
2025-11-26 09:29:37.690169|2017-03-13 19:00:00|1722.9997222222223|Truck 2|transferring crew|major repair|transferring crew from S08T2 to Truck 2|S08T2|S08T2|generator|generator|0.0|1.0|0.0|0|RPR00000099|system|0|0.0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.690169|2017-03-13 19:00:00|1722.9997222222223|Truck 2|complete transfer|major repair|complete|S08T2|S08T2|generator|generator|0.0|1.0|0|0|RPR00000099|system|0|0|0|0|0|0
2025-11-26 09:29:37.691169|2017-03-13 19:00:00|1722.9997222222223|Truck 2|traveling|major repair|traveling from site to port|S08T2|S08T2|generator|generator|0.0|1.0|0.0|0.0|RPR00000099|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.691169|2017-03-13 19:00:00|1722.9997222222223|Truck 2|complete travel|major repair|arrived at port|S08T2|S08T2|generator|generator|0.0|1.0|0|0|RPR00000099|port|0|0|0|0|0|0
2025-11-26 09:29:37.691169|2017-03-13 19:00:00|1722.9997222222223|Truck 2|delay|major repair|work shift has ended; waiting for next shift to start|S08T2|S08T2|generator|generator|0.0|1.0|12.0|0|RPR00000099|port|0|0.0|0.0|0.0|10.0|10.0
2025-11-26 09:29:37.691169|2017-03-13 19:25:23|1723.4229314823467|yaw|repair request|minor repair|severity level 2|S06T5|S06T5|yaw|yaw|1.0|1.0|0|0|RPR00000100|na|0|0|0|0|0|0
2025-11-26 09:29:37.694168|2017-03-14 07:00:00|1734.9997222222223|Truck 2|traveling|major repair|traveling from port to site|S08T2|S08T2|generator|generator|0.0|1.0|0.0|0.0|RPR00000099|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.694168|2017-03-14 07:00:00|1734.9997222222223|Truck 2|complete travel|major repair|arrived at S08T2|S08T2|S08T2|generator|generator|0.0|1.0|0|0|RPR00000099|site|0|0|0|0|0|0
2025-11-26 09:29:37.694168|2017-03-14 07:00:00|1734.9997222222223|Truck 2|transferring crew|major repair|transferring crew from Truck 2 to S08T2|S08T2|S08T2|generator|generator|0.0|1.0|0.0|0|RPR00000099|system|0|0.0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.694168|2017-03-14 07:00:00|1734.9997222222223|Truck 2|complete transfer|major repair|complete|S08T2|S08T2|generator|generator|0.0|1.0|0|0|RPR00000099|system|0|0|0|0|0|0
2025-11-26 09:29:37.695168|2017-03-14 07:00:00|1734.9997222222223|Truck 2|repair|major repair|repair|S08T2|S08T2|generator|generator|0.0|1.0|6.0|0|RPR00000099|system|0|0.0|0.0|0.0|5.0|5.0
2025-11-26 09:29:37.695168|2017-03-14 07:00:00|1734.9999176256667|Large Crane 1|traveling|major replacement|traveling from port to site|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0.0|0.0|RPR00000029|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.696169|2017-03-14 07:00:00|1734.9999176256667|Large Crane 1|complete travel|major replacement|arrived at S04T6|S04T6|S04T6|gearbox|gearbox|0.0|0.98|0|0|RPR00000029|site|0|0|0|0|0|0
2025-11-26 09:29:37.696169|2017-03-14 07:00:00|1734.9999176256667|Large Crane 1|delay|major replacement|weather delay|S04T6|S04T6|gearbox|gearbox|0.0|0.98|1.0|0|RPR00000029|system|0|0|0.0|0.0|157.5|157.5
2025-11-26 09:29:37.697169|2017-03-14 07:00:05|1735.0011111111114|Truck 3|traveling|minor repair|traveling from port to site|S06T5|S06T5|yaw|yaw|1.0|1.0|0.0|0.0|RPR00000100|enroute|0|0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.697169|2017-03-14 07:00:05|1735.0011111111114|Truck 3|complete travel|minor repair|arrived at S06T5|S06T5|S06T5|yaw|yaw|1.0|1.0|0|0|RPR00000100|site|0|0|0|0|0|0
2025-11-26 09:29:37.698168|2017-03-14 07:00:05|1735.0011111111114|Truck 3|transferring crew|minor repair|transferring crew from Truck 3 to S06T5|S06T5|S06T5|yaw|yaw|0.0|1.0|0.0|0|RPR00000100|system|0|0.0|0.0|0.0|0.0|0.0
2025-11-26 09:29:37.698168|2017-03-14 07:00:05|1735.0011111111114|Truck 3|complete transfer|minor repair|complete|S06T5|S06T5|yaw|yaw|0.0|1.0|0|0|RPR00000100|system|0|0|0|0|0|0
2025-11-26 09:29:37.698168|2017-03-14 07:00:05|1735.0011111111114|Truck 3|repair|minor repair|repair|S06T5|S06T5|yaw|yaw|0.0|1.0|4.998611111111112|0|RPR00000100|system|0|0.0|0.0|0.0|4.1655092592592595|4.1655092592592595
2025-11-26 09:29:37.698168|2017-03-14 07:00:05|1735.001111111112|Truck 1|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.99861111111111|0|na|port|0|0.0|0.0|0.0|19.99884259259259|19.99884259259259
