subassembly,task,run,random_seed,total_requests,canceled_requests,incomplete_requests,completed_requests
yaw,minor repair,12,12,316,0,0,316
array cable,none,13,13,1,0,0,1
blades,major repair,13,13,19,0,0,19
blades,major replacement,13,13,2,0,2,0
blades,minor repair,13,13,915,0,0,915
controls,major repair,13,13,105,0,0,105
controls,major replacement,13,13,6,0,5,1
controls,minor repair,13,13,654,0,0,654
electrical,major repair,13,13,39,0,0,39
electrical,major replacement,13,13,7,0,0,7
electrical,minor repair,13,13,721,0,0,721
gearbox,major repair,13,13,67,0,0,67
gearbox,major replacement,13,13,329,203,68,58
gearbox,minor repair,13,13,789,0,0,789
generator,major repair,13,13,653,0,0,653
generator,major replacement,13,13,88,28,40,20
generator,minor repair,13,13,983,0,0,983
heat_cool,major repair,13,13,11,0,0,11
heat_cool,minor repair,13,13,378,0,0,378
hub,major repair,13,13,71,0,0,71
hub,major replacement,13,13,1,0,1,0
hub,minor repair,13,13,336,0,0,336
main_bearing_failures,major repair,13,13,18,0,0,18
main_bearing_failures,major replacement,13,13,1,0,0,1
main_bearing_maintenance,major scheduled repair,13,13,61,0,0,61
main_bearing_maintenance,minor scheduled repair,13,13,249,0,0,249
oil,major repair,13,13,5,0,0,5
oil,minor repair,13,13,816,0,1,815
other,major repair,13,13,94,0,0,94
other,major replacement,13,13,2,0,0,2
other,minor repair,13,13,1626,0,0,1626
pitch,major repair,13,13,319,0,0,319
pitch,major replacement,13,13,1,0,1,0
pitch,minor repair,13,13,1475,0,1,1474
power_supply,major repair,13,13,154,0,0,154
power_supply,major replacement,13,13,10,0,5,5
power_supply,minor repair,13,13,131,0,0,131
pump_motor,major repair,13,13,78,0,0,78
pump_motor,minor repair,13,13,537,0,0,537
relay,major repair,13,13,119,0,0,119
relay,major replacement,13,13,7,0,4,3
relay,minor repair,13,13,653,0,0,653
safety,major repair,13,13,9,0,0,9
safety,minor repair,13,13,670,0,0,670
sensors,major repair,13,13,116,0,0,116
sensors,minor repair,13,13,488,0,0,488
service_items,minor repair,13,13,206,0,0,206
tower_substructure,major repair,13,13,144,0,0,144
tower_substructure,minor repair,13,13,168,0,0,168
transformer,annual inspection,13,13,29,0,0,29
xformer,major repair,13,13,3,0,0,3
xformer,minor repair,13,13,119,0,0,119
yaw,major repair,13,13,7,0,0,7
yaw,minor repair,13,13,321,0,0,321
blades,major repair,14,14,21,0,0,21
blades,minor repair,14,14,938,0,0,938
controls,major repair,14,14,113,0,0,113
controls,major replacement,14,14,1,0,1,0
controls,minor repair,14,14,648,0,0,648
electrical,major repair,14,14,30,0,0,30
electrical,major replacement,14,14,4,0,2,2
electrical,minor repair,14,14,710,0,0,710
gearbox,major repair,14,14,71,0,0,71
gearbox,major replacement,14,14,317,185,80,52
gearbox,minor repair,14,14,739,2,0,737
generator,major repair,14,14,623,0,0,623
generator,major replacement,14,14,82,11,28,43
generator,minor repair,14,14,948,0,0,948
heat_cool,major repair,14,14,15,0,0,15
heat_cool,minor repair,14,14,369,0,0,369
hub,major repair,14,14,77,0,0,77
hub,minor repair,14,14,332,0,0,332
main_bearing_failures,major repair,14,14,16,0,0,16
main_bearing_failures,major replacement,14,14,2,0,0,2
main_bearing_maintenance,major scheduled repair,14,14,61,0,0,61
main_bearing_maintenance,minor scheduled repair,14,14,251,0,0,251
oil,major repair,14,14,11,0,0,11
oil,minor repair,14,14,811,0,0,811
other,major repair,14,14,71,0,0,71
other,major replacement,14,14,1,0,1,0
other,minor repair,14,14,1662,0,0,1662
pitch,major repair,14,14,313,0,0,313
pitch,major replacement,14,14,2,0,0,2
pitch,minor repair,14,14,1584,0,0,1584
power_supply,major repair,14,14,168,0,0,168
power_supply,major replacement,14,14,10,0,6,4
power_supply,minor repair,14,14,169,0,0,169
pump_motor,major repair,14,14,83,0,0,83
pump_motor,minor repair,14,14,498,0,0,498
relay,major repair,14,14,97,0,0,97
relay,major replacement,14,14,3,0,2,1
relay,minor repair,14,14,683,0,0,683
safety,major repair,14,14,10,0,0,10
safety,minor repair,14,14,676,0,0,676
sensors,major repair,14,14,124,0,0,124
sensors,minor repair,14,14,458,0,0,458
service_items,major repair,14,14,2,0,0,2
service_items,minor repair,14,14,214,0,1,213
tower_substructure,major repair,14,14,161,0,0,161
tower_substructure,minor repair,14,14,167,0,0,167
transformer,annual inspection,14,14,29,0,0,29
transformer,major repair,14,14,1,0,0,1
transformer,minor repair,14,14,4,0,0,4
xformer,major repair,14,14,5,0,0,5
xformer,major replacement,14,14,2,0,1,1
xformer,minor repair,14,14,109,0,0,109
yaw,major repair,14,14,16,0,0,16
yaw,major replacement,14,14,3,0,3,0
yaw,minor repair,14,14,348,0,0,348
blades,major repair,15,15,22,0,0,22
blades,major replacement,15,15,1,0,0,1
blades,minor repair,15,15,859,0,0,859
controls,major repair,15,15,102,0,0,102
controls,major replacement,15,15,3,0,2,1
controls,minor repair,15,15,715,0,0,715
electrical,major repair,15,15,33,0,0,33
electrical,major replacement,15,15,3,0,1,2
electrical,minor repair,15,15,712,0,0,712
gearbox,major repair,15,15,60,0,0,60
gearbox,major replacement,15,15,321,195,74,52
gearbox,minor repair,15,15,740,1,0,739
generator,major repair,15,15,627,0,0,627
generator,major replacement,15,15,97,24,36,37
generator,minor repair,15,15,915,0,0,915
heat_cool,major repair,15,15,15,0,0,15
heat_cool,minor repair,15,15,374,0,1,373
hub,major repair,15,15,82,0,0,82
hub,major replacement,15,15,2,0,1,1
hub,minor repair,15,15,340,0,0,340
main_bearing_failures,major repair,15,15,10,0,0,10
main_bearing_failures,major replacement,15,15,1,0,0,1
main_bearing_maintenance,major scheduled repair,15,15,61,0,0,61
main_bearing_maintenance,minor scheduled repair,15,15,252,0,0,252
oil,major repair,15,15,13,0,0,13
oil,minor repair,15,15,777,0,0,777
other,major repair,15,15,93,0,0,93
other,major replacement,15,15,1,0,0,1
other,minor repair,15,15,1708,0,0,1708
pitch,major repair,15,15,332,0,0,332
pitch,major replacement,15,15,4,0,3,1
pitch,minor repair,15,15,1654,0,1,1653
power_supply,major repair,15,15,162,0,0,162
power_supply,major replacement,15,15,11,0,8,3
power_supply,minor repair,15,15,166,0,0,166
pump_motor,major repair,15,15,83,0,0,83
pump_motor,minor repair,15,15,559,0,0,559
relay,major repair,15,15,111,0,0,111
relay,major replacement,15,15,4,0,2,2
relay,minor repair,15,15,654,0,0,654
safety,major repair,15,15,7,0,0,7
safety,minor repair,15,15,687,0,0,687
sensors,major repair,15,15,127,0,0,127
sensors,minor repair,15,15,491,0,0,491
service_items,minor repair,15,15,215,0,0,215
tower_substructure,major repair,15,15,153,0,0,153
tower_substructure,minor repair,15,15,176,0,0,176
transformer,annual inspection,15,15,29,0,0,29
transformer,minor repair,15,15,8,0,0,8
xformer,major repair,15,15,5,0,0,5
xformer,major replacement,15,15,4,0,3,1
xformer,minor repair,15,15,85,0,0,85
yaw,major repair,15,15,9,0,0,9
yaw,major replacement,15,15,3,0,1,2
yaw,minor repair,15,15,327,0,0,327
array cable,none,16,16,1,0,0,1
blades,major repair,16,16,24,0,0,24
blades,major replacement,16,16,1,0,1,0
blades,minor repair,16,16,908,0,0,908
controls,major repair,16,16,106,0,0,106
controls,major replacement,16,16,1,0,1,0
controls,minor repair,16,16,630,0,1,629
electrical,major repair,16,16,39,0,0,39
electrical,major replacement,16,16,2,0,2,0
electrical,minor repair,16,16,734,0,0,734
gearbox,major repair,16,16,74,0,0,74
gearbox,major replacement,16,16,281,157,69,55
gearbox,minor repair,16,16,787,2,0,785
generator,major repair,16,16,586,0,0,586
generator,major replacement,16,16,98,24,43,31
generator,minor repair,16,16,954,0,0,954
heat_cool,major repair,16,16,14,0,0,14
heat_cool,minor repair,16,16,376,0,0,376
hub,major repair,16,16,55,0,0,55
hub,major replacement,16,16,6,0,3,3
hub,minor repair,16,16,328,0,0,328
main_bearing_failures,major repair,16,16,7,0,0,7
main_bearing_maintenance,major scheduled repair,16,16,61,0,0,61
main_bearing_maintenance,minor scheduled repair,16,16,251,0,0,251
oil,major repair,16,16,16,0,0,16
oil,minor repair,16,16,795,0,0,795
other,major repair,16,16,85,0,0,85
other,major replacement,16,16,3,0,2,1
other,minor repair,16,16,1699,0,0,1699
pitch,major repair,16,16,367,0,0,367
pitch,major replacement,16,16,1,0,0,1
pitch,minor repair,16,16,1528,0,0,1528
power_supply,major repair,16,16,150,0,0,150
power_supply,major replacement,16,16,11,1,7,3
power_supply,minor repair,16,16,154,0,0,154
pump_motor,major repair,16,16,81,0,0,81
pump_motor,minor repair,16,16,492,0,0,492
relay,major repair,16,16,102,0,0,102
relay,major replacement,16,16,3,0,1,2
relay,minor repair,16,16,664,0,0,664
safety,major repair,16,16,8,0,0,8
safety,minor repair,16,16,680,0,0,680
sensors,major repair,16,16,138,0,0,138
sensors,minor repair,16,16,470,0,0,470
service_items,minor repair,16,16,224,0,0,224
tower_substructure,major repair,16,16,143,0,0,143
tower_substructure,minor repair,16,16,153,0,0,153
transformer,annual inspection,16,16,29,0,0,29
transformer,minor repair,16,16,4,0,0,4
xformer,major repair,16,16,3,0,0,3
xformer,major replacement,16,16,2,0,1,1
xformer,minor repair,16,16,101,0,0,101
yaw,major repair,16,16,8,0,0,8
yaw,major replacement,16,16,4,0,2,2
yaw,minor repair,16,16,302,0,0,302
blades,major repair,17,17,24,0,0,24
blades,minor repair,17,17,886,0,0,886
controls,major repair,17,17,96,0,0,96
controls,minor repair,17,17,723,0,0,723
electrical,major repair,17,17,33,0,0,33
electrical,major replacement,17,17,3,0,1,2
electrical,minor repair,17,17,739,0,1,738
gearbox,major repair,17,17,81,0,0,81
gearbox,major replacement,17,17,316,186,75,55
gearbox,minor repair,17,17,710,0,0,710
generator,major repair,17,17,617,0,0,617
generator,major replacement,17,17,88,19,34,35
generator,minor repair,17,17,969,0,0,969
heat_cool,major repair,17,17,12,0,0,12
heat_cool,minor repair,17,17,365,0,0,365
hub,major repair,17,17,83,0,1,82
hub,major replacement,17,17,1,0,1,0
hub,minor repair,17,17,345,0,0,345
main_bearing_failures,major repair,17,17,12,0,0,12
main_bearing_failures,major replacement,17,17,1,0,0,1
main_bearing_maintenance,major scheduled repair,17,17,61,0,0,61
main_bearing_maintenance,minor scheduled repair,17,17,251,0,0,251
oil,major repair,17,17,11,0,0,11
oil,minor repair,17,17,820,0,0,820
other,major repair,17,17,82,0,0,82
other,minor repair,17,17,1700,0,1,1699
pitch,major repair,17,17,353,0,0,353
pitch,major replacement,17,17,1,0,1,0
pitch,minor repair,17,17,1567,0,0,1567
power_supply,major repair,17,17,167,0,0,167
power_supply,major replacement,17,17,10,0,5,5
power_supply,minor repair,17,17,154,0,0,154
pump_motor,major repair,17,17,98,0,0,98
pump_motor,minor repair,17,17,537,0,0,537
relay,major repair,17,17,107,0,0,107
relay,major replacement,17,17,5,0,1,4
relay,minor repair,17,17,637,0,0,637
safety,major repair,17,17,7,0,0,7
safety,minor repair,17,17,726,0,0,726
sensors,major repair,17,17,136,0,0,136
sensors,minor repair,17,17,515,0,0,515
service_items,major repair,17,17,2,0,0,2
service_items,minor repair,17,17,203,0,0,203
tower_substructure,major repair,17,17,183,0,0,183
tower_substructure,minor repair,17,17,164,0,0,164
transformer,annual inspection,17,17,29,0,0,29
transformer,major repair,17,17,1,0,0,1
transformer,minor repair,17,17,4,0,0,4
xformer,major repair,17,17,2,0,0,2
xformer,major replacement,17,17,2,0,2,0
xformer,minor repair,17,17,102,0,0,102
yaw,major repair,17,17,12,0,0,12
yaw,major replacement,17,17,5,0,5,0
yaw,minor repair,17,17,359,0,0,359
blades,major repair,18,18,26,0,0,26
blades,major replacement,18,18,2,0,1,1
blades,minor repair,18,18,944,0,0,944
controls,major repair,18,18,107,0,0,107
controls,major replacement,18,18,1,0,1,0
controls,minor repair,18,18,663,0,0,663
electrical,major repair,18,18,33,0,0,33
electrical,major replacement,18,18,1,0,0,1
electrical,minor repair,18,18,730,1,0,729
gearbox,major repair,18,18,67,0,0,67
gearbox,major replacement,18,18,264,138,76,50
gearbox,minor repair,18,18,758,1,0,757
generator,major repair,18,18,631,1,0,630
generator,major replacement,18,18,84,25,29,30
generator,minor repair,18,18,930,0,0,930
heat_cool,major repair,18,18,17,0,0,17
heat_cool,minor repair,18,18,375,0,0,375
hub,major repair,18,18,73,0,0,73
hub,major replacement,18,18,5,0,2,3
hub,minor repair,18,18,332,0,0,332
main_bearing_failures,major repair,18,18,8,0,0,8
main_bearing_failures,major replacement,18,18,1,0,0,1
main_bearing_maintenance,major scheduled repair,18,18,61,0,0,61
main_bearing_maintenance,minor scheduled repair,18,18,248,0,0,248
oil,major repair,18,18,10,0,0,10
oil,minor repair,18,18,809,0,1,808
other,major repair,18,18,90,0,0,90
other,minor repair,18,18,1719,0,0,1719
pitch,major repair,18,18,343,0,0,343
pitch,major replacement,18,18,2,0,2,0
pitch,minor repair,18,18,1594,0,0,1594
power_supply,major repair,18,18,161,0,0,161
power_supply,major replacement,18,18,16,0,7,9
power_supply,minor repair,18,18,138,0,0,138
pump_motor,major repair,18,18,76,0,0,76
pump_motor,minor repair,18,18,517,0,1,516
relay,major repair,18,18,127,0,0,127
relay,major replacement,18,18,3,0,2,1
relay,minor repair,18,18,639,0,0,639
safety,major repair,18,18,9,0,0,9
safety,minor repair,18,18,734,0,1,733
sensors,major repair,18,18,124,0,0,124
sensors,minor repair,18,18,493,0,0,493
service_items,minor repair,18,18,246,0,0,246
tower_substructure,major repair,18,18,175,0,0,175
tower_substructure,minor repair,18,18,155,0,0,155
transformer,annual inspection,18,18,29,0,0,29
transformer,minor repair,18,18,6,0,0,6
xformer,major repair,18,18,9,0,0,9
xformer,major replacement,18,18,1,0,0,1
xformer,minor repair,18,18,106,0,0,106
yaw,major repair,18,18,7,0,0,7
yaw,minor repair,18,18,316,0,0,316
blades,major repair,19,19,15,0,0,15
blades,major replacement,19,19,1,0,1,0
blades,minor repair,19,19,931,0,0,931
controls,major repair,19,19,87,0,0,87
controls,major replacement,19,19,6,0,3,3
controls,minor repair,19,19,699,0,0,699
electrical,major repair,19,19,43,0,0,43
electrical,major replacement,19,19,2,0,2,0
electrical,minor repair,19,19,802,0,0,802
gearbox,major repair,19,19,67,0,0,67
gearbox,major replacement,19,19,286,167,62,57
gearbox,minor repair,19,19,731,1,0,730
generator,major repair,19,19,626,0,0,626
generator,major replacement,19,19,100,24,47,29
generator,minor repair,19,19,967,0,0,967
heat_cool,major repair,19,19,12,0,0,12
heat_cool,minor repair,19,19,343,0,0,343
hub,major repair,19,19,84,0,0,84
hub,major replacement,19,19,2,0,1,1
hub,minor repair,19,19,335,0,0,335
main_bearing_failures,major repair,19,19,16,0,0,16
main_bearing_maintenance,major scheduled repair,19,19,61,0,0,61
main_bearing_maintenance,minor scheduled repair,19,19,253,0,0,253
oil,major repair,19,19,9,0,0,9
oil,minor repair,19,19,781,0,0,781
other,major repair,19,19,94,0,0,94
other,major replacement,19,19,3,0,2,1
other,minor repair,19,19,1728,0,0,1728
pitch,major repair,19,19,325,0,0,325
pitch,major replacement,19,19,1,0,0,1
pitch,minor repair,19,19,1630,0,0,1630
power_supply,major repair,19,19,145,0,0,145
power_supply,major replacement,19,19,7,0,5,2
power_supply,minor repair,19,19,160,0,0,160
pump_motor,major repair,19,19,79,0,0,79
pump_motor,minor repair,19,19,533,0,0,533
relay,major repair,19,19,99,0,0,99
relay,minor repair,19,19,638,0,0,638
safety,major repair,19,19,12,0,0,12
safety,minor repair,19,19,700,0,0,700
sensors,major repair,19,19,121,0,0,121
sensors,minor repair,19,19,477,0,0,477
service_items,major repair,19,19,4,0,0,4
service_items,minor repair,19,19,236,0,0,236
tower_substructure,major repair,19,19,151,0,0,151
tower_substructure,minor repair,19,19,166,0,0,166
transformer,annual inspection,19,19,29,0,0,29
transformer,minor repair,19,19,11,0,0,11
xformer,major repair,19,19,11,0,0,11
xformer,major replacement,19,19,5,0,2,3
xformer,minor repair,19,19,115,0,0,115
yaw,major repair,19,19,22,0,0,22
yaw,major replacement,19,19,2,0,0,2
yaw,minor repair,19,19,319,0,0,319
blades,major repair,20,20,33,0,0,33
blades,major replacement,20,20,1,0,0,1
blades,minor repair,20,20,857,0,0,857
controls,major repair,20,20,107,0,0,107
controls,major replacement,20,20,3,0,2,1
controls,minor repair,20,20,653,0,0,653
electrical,major repair,20,20,31,0,0,31
electrical,major replacement,20,20,8,0,5,3
electrical,minor repair,20,20,716,0,0,716
gearbox,major repair,20,20,63,0,0,63
gearbox,major replacement,20,20,279,160,70,49
gearbox,minor repair,20,20,733,1,0,732
generator,major repair,20,20,579,0,0,579
generator,major replacement,20,20,101,25,42,34
generator,minor repair,20,20,934,0,0,934
heat_cool,major repair,20,20,16,0,0,16
heat_cool,minor repair,20,20,392,0,0,392
hub,major repair,20,20,68,0,0,68
hub,major replacement,20,20,2,0,1,1
hub,minor repair,20,20,336,0,0,336
main_bearing_failures,major repair,20,20,12,0,0,12
main_bearing_maintenance,major scheduled repair,20,20,61,0,0,61
main_bearing_maintenance,minor scheduled repair,20,20,254,0,0,254
oil,major repair,20,20,11,0,0,11
oil,minor repair,20,20,878,0,0,878
other,major repair,20,20,94,0,0,94
other,major replacement,20,20,1,0,1,0
other,minor repair,20,20,1723,0,0,1723
pitch,major repair,20,20,348,0,0,348
pitch,major replacement,20,20,1,0,0,1
pitch,minor repair,20,20,1486,0,0,1486
power_supply,major repair,20,20,164,0,0,164
power_supply,major replacement,20,20,11,0,8,3
power_supply,minor repair,20,20,143,0,0,143
pump_motor,major repair,20,20,92,0,0,92
pump_motor,minor repair,20,20,511,0,0,511
relay,major repair,20,20,127,0,0,127
relay,major replacement,20,20,5,0,2,3
relay,minor repair,20,20,676,0,0,676
safety,major repair,20,20,8,0,0,8
safety,minor repair,20,20,700,0,0,700
sensors,major repair,20,20,154,0,0,154
sensors,minor repair,20,20,483,0,0,483
service_items,major repair,20,20,2,0,0,2
service_items,minor repair,20,20,229,0,0,229
tower_substructure,major repair,20,20,162,0,0,162
tower_substructure,minor repair,20,20,168,0,0,168
transformer,annual inspection,20,20,29,0,0,29
transformer,minor repair,20,20,7,0,0,7
xformer,major repair,20,20,4,0,0,4
xformer,major replacement,20,20,1,0,1,0
xformer,minor repair,20,20,119,0,0,119
yaw,major repair,20,20,10,0,0,10
yaw,major replacement,20,20,2,0,1,1
yaw,minor repair,20,20,311,0,0,311
blades,major repair,21,21,22,0,0,22
blades,major replacement,21,21,3,0,2,1
blades,minor repair,21,21,941,0,0,941
controls,major repair,21,21,99,0,0,99
controls,major replacement,21,21,3,0,3,0
controls,minor repair,21,21,627,0,1,626
electrical,major repair,21,21,30,0,0,30
electrical,major replacement,21,21,3,1,1,1
electrical,minor repair,21,21,709,0,0,709
gearbox,major repair,21,21,62,0,0,62
gearbox,major replacement,21,21,289,161,71,57
gearbox,minor repair,21,21,783,0,0,783
generator,major repair,21,21,625,0,0,625
generator,major replacement,21,21,95,29,37,29
generator,minor repair,21,21,1010,1,0,1009
heat_cool,major repair,21,21,14,0,0,14
heat_cool,minor repair,21,21,381,0,0,381
hub,major repair,21,21,79,0,0,79
hub,major replacement,21,21,1,0,0,1
hub,minor repair,21,21,330,0,0,330
main_bearing_failures,major repair,21,21,13,0,0,13
main_bearing_maintenance,major scheduled repair,21,21,61,0,0,61
main_bearing_maintenance,minor scheduled repair,21,21,252,0,0,252
oil,major repair,21,21,14,0,0,14
oil,minor repair,21,21,762,0,0,762
other,major repair,21,21,100,0,0,100
other,major replacement,21,21,2,0,2,0
other,minor repair,21,21,1705,0,0,1705
pitch,major repair,21,21,341,0,0,341
pitch,major replacement,21,21,3,0,2,1
pitch,minor repair,21,21,1492,0,0,1492
power_supply,major repair,21,21,156,0,0,156
power_supply,major replacement,21,21,12,1,7,4
power_supply,minor repair,21,21,154,0,0,154
pump_motor,major repair,21,21,57,0,0,57
pump_motor,minor repair,21,21,472,0,0,472
relay,major repair,21,21,118,0,0,118
relay,major replacement,21,21,5,0,4,1
relay,minor repair,21,21,649,0,0,649
safety,major repair,21,21,9,0,0,9
safety,minor repair,21,21,705,0,0,705
sensors,major repair,21,21,144,0,0,144
sensors,minor repair,21,21,445,0,0,445
service_items,major repair,21,21,2,0,0,2
service_items,minor repair,21,21,218,0,0,218
tower_substructure,major repair,21,21,162,0,0,162
tower_substructure,minor repair,21,21,151,0,0,151
transformer,annual inspection,21,21,29,0,0,29
transformer,minor repair,21,21,6,0,0,6
xformer,major repair,21,21,7,0,0,7
xformer,major replacement,21,21,5,1,3,1
xformer,minor repair,21,21,100,0,0,100
yaw,major repair,21,21,5,0,0,5
yaw,major replacement,21,21,3,0,1,2
yaw,minor repair,21,21,275,0,0,275
blades,major repair,22,22,17,0,0,17
blades,major replacement,22,22,2,0,1,1
blades,minor repair,22,22,915,0,0,915
controls,major repair,22,22,89,0,0,89
controls,major replacement,22,22,2,0,1,1
controls,minor repair,22,22,656,0,0,656
electrical,major repair,22,22,30,0,0,30
electrical,major replacement,22,22,10,0,4,6
electrical,minor repair,22,22,749,0,0,749
gearbox,major repair,22,22,66,0,0,66
gearbox,major replacement,22,22,288,160,79,49
gearbox,minor repair,22,22,709,0,0,709
generator,major repair,22,22,627,1,0,626
generator,major replacement,22,22,105,24,41,40
generator,minor repair,22,22,900,1,0,899
heat_cool,major repair,22,22,17,0,0,17
heat_cool,minor repair,22,22,342,0,0,342
hub,major repair,22,22,77,0,0,77
hub,major replacement,22,22,2,0,2,0
hub,minor repair,22,22,315,0,0,315
main_bearing_failures,major repair,22,22,15,0,0,15
main_bearing_failures,major replacement,22,22,1,0,0,1
main_bearing_maintenance,major scheduled repair,22,22,61,0,0,61
main_bearing_maintenance,minor scheduled repair,22,22,249,0,0,249
oil,major repair,22,22,15,0,0,15
oil,minor repair,22,22,833,0,0,833
other,major repair,22,22,104,0,0,104
other,major replacement,22,22,1,0,0,1
other,minor repair,22,22,1692,0,0,1692
pitch,major repair,22,22,313,0,0,313
pitch,major replacement,22,22,3,0,2,1
pitch,minor repair,22,22,1590,0,0,1590
power_supply,major repair,22,22,163,0,0,163
power_supply,major replacement,22,22,9,0,4,5
power_supply,minor repair,22,22,145,0,0,145
pump_motor,major repair,22,22,89,0,0,89
pump_motor,minor repair,22,22,554,0,0,554
relay,major repair,22,22,107,0,0,107
relay,major replacement,22,22,1,0,0,1
relay,minor repair,22,22,711,0,0,711
safety,major repair,22,22,12,0,0,12
safety,minor repair,22,22,672,0,0,672
sensors,major repair,22,22,132,0,0,132
sensors,minor repair,22,22,434,0,0,434
service_items,major repair,22,22,2,0,0,2
service_items,minor repair,22,22,241,0,0,241
tower_substructure,major repair,22,22,178,0,0,178
tower_substructure,minor repair,22,22,174,0,0,174
transformer,annual inspection,22,22,29,0,0,29
transformer,minor repair,22,22,5,0,0,5
xformer,major repair,22,22,9,0,0,9
xformer,major replacement,22,22,2,0,1,1
xformer,minor repair,22,22,104,0,0,104
yaw,major repair,22,22,11,0,0,11
yaw,major replacement,22,22,2,0,1,1
yaw,minor repair,22,22,309,0,0,309
blades,major repair,23,23,19,0,0,19
blades,minor repair,23,23,871,0,0,871
controls,major repair,23,23,103,0,0,103
controls,major replacement,23,23,2,0,0,2
controls,minor repair,23,23,667,0,0,667
electrical,major repair,23,23,39,0,0,39
electrical,major replacement,23,23,6,0,2,4
electrical,minor repair,23,23,747,0,0,747
gearbox,major repair,23,23,70,0,0,70
gearbox,major replacement,23,23,279,159,63,57
gearbox,minor repair,23,23,725,0,0,725
generator,major repair,23,23,609,0,0,609
generator,major replacement,23,23,81,20,33,28
generator,minor repair,23,23,937,0,0,937
heat_cool,major repair,23,23,11,0,0,11
heat_cool,minor repair,23,23,363,0,0,363
hub,major repair,23,23,57,0,0,57
hub,major replacement,23,23,1,0,1,0
hub,minor repair,23,23,311,0,0,311
main_bearing_failures,major repair,23,23,17,0,0,17
main_bearing_failures,major replacement,23,23,1,0,0,1
main_bearing_maintenance,major scheduled repair,23,23,61,0,0,61
main_bearing_maintenance,minor scheduled repair,23,23,249,0,0,249
oil,major repair,23,23,11,0,0,11
oil,minor repair,23,23,834,0,0,834
other,major repair,23,23,107,0,0,107
other,major replacement,23,23,4,0,4,0
other,minor repair,23,23,1692,0,0,1692
pitch,major repair,23,23,305,0,0,305
pitch,major replacement,23,23,5,0,1,4
pitch,minor repair,23,23,1611,0,0,1611
power_supply,major repair,23,23,153,0,0,153
power_supply,major replacement,23,23,12,0,5,7
power_supply,minor repair,23,23,132,0,0,132
pump_motor,major repair,23,23,61,0,0,61
pump_motor,minor repair,23,23,542,0,0,542
relay,major repair,23,23,112,0,0,112
relay,major replacement,23,23,4,0,3,1
relay,minor repair,23,23,624,0,0,624
safety,major repair,23,23,10,0,0,10
safety,minor repair,23,23,679,0,0,679
sensors,major repair,23,23,119,0,0,119
sensors,minor repair,23,23,484,0,0,484
service_items,major repair,23,23,1,0,0,1
service_items,minor repair,23,23,215,0,0,215
tower_substructure,major repair,23,23,187,0,0,187
tower_substructure,minor repair,23,23,144,0,1,143
transformer,annual inspection,23,23,29,0,0,29
transformer,major repair,23,23,1,0,0,1
transformer,minor repair,23,23,7,0,0,7
xformer,major repair,23,23,7,0,0,7
xformer,minor repair,23,23,105,0,0,105
yaw,major repair,23,23,11,0,0,11
yaw,major replacement,23,23,2,0,1,1
yaw,minor repair,23,23,292,0,0,292
blades,major repair,24,24,23,0,0,23
blades,major replacement,24,24,3,0,0,3
blades,minor repair,24,24,900,0,0,900
controls,major repair,24,24,102,0,0,102
controls,major replacement,24,24,4,0,1,3
controls,minor repair,24,24,651,0,0,651
electrical,major repair,24,24,29,0,0,29
electrical,major replacement,24,24,4,0,3,1
electrical,minor repair,24,24,756,0,0,756
gearbox,major repair,24,24,69,0,0,69
gearbox,major replacement,24,24,314,187,79,48
gearbox,minor repair,24,24,736,1,0,735
generator,major repair,24,24,671,0,0,671
generator,major replacement,24,24,85,21,34,30
generator,minor repair,24,24,976,1,0,975
heat_cool,major repair,24,24,11,0,0,11
heat_cool,minor repair,24,24,351,0,0,351
hub,major repair,24,24,74,0,0,74
hub,major replacement,24,24,2,0,1,1
hub,minor repair,24,24,309,0,0,309
main_bearing_failures,major repair,24,24,15,0,0,15
main_bearing_maintenance,major scheduled repair,24,24,61,0,0,61
main_bearing_maintenance,minor scheduled repair,24,24,259,0,0,259
oil,major repair,24,24,12,0,0,12
oil,minor repair,24,24,827,0,0,827
other,major repair,24,24,84,0,0,84
other,minor repair,24,24,1679,0,0,1679
pitch,major repair,24,24,333,0,0,333
pitch,major replacement,24,24,2,0,0,2
pitch,minor repair,24,24,1502,0,0,1502
power_supply,major repair,24,24,149,0,0,149
power_supply,major replacement,24,24,9,0,4,5
power_supply,minor repair,24,24,147,0,0,147
pump_motor,major repair,24,24,110,0,0,110
pump_motor,minor repair,24,24,546,0,0,546
relay,major repair,24,24,112,0,0,112
relay,major replacement,24,24,6,0,2,4
relay,minor repair,24,24,680,0,0,680
safety,major repair,24,24,8,0,0,8
safety,minor repair,24,24,678,0,0,678
sensors,major repair,24,24,143,0,0,143
sensors,minor repair,24,24,485,0,0,485
service_items,major repair,24,24,2,0,0,2
service_items,minor repair,24,24,222,0,0,222
tower_substructure,major repair,24,24,163,0,0,163
tower_substructure,minor repair,24,24,163,0,0,163
transformer,annual inspection,24,24,29,0,0,29
transformer,major repair,24,24,2,0,0,2
transformer,minor repair,24,24,8,0,0,8
xformer,major repair,24,24,3,0,0,3
xformer,minor repair,24,24,109,0,0,109
yaw,major repair,24,24,9,0,0,9
yaw,minor repair,24,24,303,0,0,303
blades,major repair,25,25,21,0,0,21
blades,major replacement,25,25,1,0,0,1
blades,minor repair,25,25,906,0,0,906
controls,major repair,25,25,97,0,0,97
controls,minor repair,25,25,674,0,0,674
