datetime|env_datetime|env_time|agent|action|reason|additional|system_id|system_name|part_id|part_name|system_operating_level|part_operating_level|duration|distance_km|request_id|location|materials_cost|hourly_labor_cost|salary_labor_cost|total_labor_cost|equipment_cost|total_cost 
2025-10-29 21:33:06.465295|2017-01-29 07:00:00|678.9997222222224|Truck 3|complete travel|minor repair|arrived at S02T4|S02T4|S02T4|pitch|pitch|0.0|1.0|0|0|RPR00000031|site|0|0|0|0|0|0
2025-10-29 21:33:06.465295|2017-01-29 07:00:00|678.9997222222224|Truck 1|complete travel|minor repair|arrived at S00T5|S00T5|S00T5|relay|relay|0.0|1.0|0|0|RPR00000034|site|0|0|0|0|0|0
2025-10-29 21:33:06.465295|2017-01-29 07:00:00|678.9997222222224|Truck 3|transferring crew|minor repair|transferring crew from Truck 3 to S02T4|S02T4|S02T4|pitch|pitch|0.0|1.0|0.0|0|RPR00000031|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.465295|2017-01-29 07:00:00|678.9997222222224|Truck 1|transferring crew|minor repair|transferring crew from Truck 1 to S00T5|S00T5|S00T5|relay|relay|0.0|1.0|0.0|0|RPR00000034|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.465295|2017-01-29 07:00:00|678.9997222222224|Truck 3|complete transfer|minor repair|complete|S02T4|S02T4|pitch|pitch|0.0|1.0|0|0|RPR00000031|system|0|0|0|0|0|0
2025-10-29 21:33:06.465295|2017-01-29 07:00:00|678.9997222222224|Truck 1|complete transfer|minor repair|complete|S00T5|S00T5|relay|relay|0.0|1.0|0|0|RPR00000034|system|0|0|0|0|0|0
2025-10-29 21:33:06.465295|2017-01-29 07:00:00|678.9997222222224|Truck 3|repair|minor repair|repair|S02T4|S02T4|pitch|pitch|0.0|1.0|2.0052777777777777|0|RPR00000031|system|0|0.0|0.0|0.0|1.6710648148148146|1.6710648148148146
2025-10-29 21:33:06.465295|2017-01-29 07:00:00|678.9997222222224|Truck 1|repair|minor repair|repair|S00T5|S00T5|relay|relay|0.0|1.0|2.006666666666667|0|RPR00000034|system|0|0.0|0.0|0.0|1.6722222222222225|1.6722222222222225
2025-10-29 21:33:06.466299|2017-01-29 07:00:03|679.0005555555557|Remote Reset|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.999166666666667|0|na|port|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.466299|2017-01-29 09:00:19|681.0050000000002|Truck 3|transferring crew|minor repair|transferring crew from S02T4 to Truck 3|S02T4|S02T4|pitch|pitch|0.0|1.0|0.0|0|RPR00000031|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.466299|2017-01-29 09:00:19|681.0050000000002|Truck 3|complete transfer|minor repair|complete|S02T4|S02T4|pitch|pitch|0.0|1.0|0|0|RPR00000031|system|0|0|0|0|0|0
2025-10-29 21:33:06.467315|2017-01-29 09:00:19|681.0050000000002|Truck 3|repair complete|minor repair|complete|S02T4|S02T4|pitch|pitch|1.0|1.0|0|0|RPR00000031|system|340.0|0|0|0|0|340.0
2025-10-29 21:33:06.470311|2017-01-29 09:00:24|681.0063888888891|Truck 1|transferring crew|minor repair|transferring crew from S00T5 to Truck 1|S00T5|S00T5|relay|relay|0.0|1.0|0.0|0|RPR00000034|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.470311|2017-01-29 09:00:24|681.0063888888891|Truck 1|complete transfer|minor repair|complete|S00T5|S00T5|relay|relay|0.0|1.0|0|0|RPR00000034|system|0|0|0|0|0|0
2025-10-29 21:33:06.470311|2017-01-29 09:00:24|681.0063888888891|Truck 1|repair complete|minor repair|complete|S00T5|S00T5|relay|relay|1.0|1.0|0|0|RPR00000034|system|421.0|0|0|0|0|421.0
2025-10-29 21:33:06.473804|2017-01-29 09:00:27|681.0072222222225|Truck 3|traveling|minor repair|traveling from S02T4 to S01T4|S01T4|S01T4|relay|relay|1.0|1.0|0.0|0.0|RPR00000035|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.473804|2017-01-29 09:00:27|681.0072222222225|Truck 3|complete travel|minor repair|arrived at S01T4|S01T4|S01T4|relay|relay|1.0|1.0|0|0|RPR00000035|system|0|0|0|0|0|0
2025-10-29 21:33:06.475801|2017-01-29 09:00:27|681.0072222222225|Truck 3|transferring crew|minor repair|transferring crew from Truck 3 to S01T4|S01T4|S01T4|relay|relay|0.0|1.0|0.0|0|RPR00000035|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.475801|2017-01-29 09:00:27|681.0072222222225|Truck 3|complete transfer|minor repair|complete|S01T4|S01T4|relay|relay|0.0|1.0|0|0|RPR00000035|system|0|0|0|0|0|0
2025-10-29 21:33:06.475801|2017-01-29 09:00:27|681.0072222222225|Truck 3|repair|minor repair|repair|S01T4|S01T4|relay|relay|0.0|1.0|4.0|0|RPR00000035|system|0|0.0|0.0|0.0|3.333333333333333|3.333333333333333
2025-10-29 21:33:06.475801|2017-01-29 09:00:29|681.007777777778|Truck 1|traveling|minor repair|traveling from S00T5 to S06T1|S06T1|S06T1|pump_motor|pump_motor|1.0|1.0|0.0|0.0|RPR00000037|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.475801|2017-01-29 09:00:29|681.007777777778|Truck 1|complete travel|minor repair|arrived at S06T1|S06T1|S06T1|pump_motor|pump_motor|1.0|1.0|0|0|RPR00000037|system|0|0|0|0|0|0
2025-10-29 21:33:06.477895|2017-01-29 09:00:29|681.007777777778|Truck 1|transferring crew|minor repair|transferring crew from Truck 1 to S06T1|S06T1|S06T1|pump_motor|pump_motor|0.0|1.0|0.0|0|RPR00000037|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.477895|2017-01-29 09:00:29|681.007777777778|Truck 1|complete transfer|minor repair|complete|S06T1|S06T1|pump_motor|pump_motor|0.0|1.0|0|0|RPR00000037|system|0|0|0|0|0|0
2025-10-29 21:33:06.477895|2017-01-29 09:00:29|681.007777777778|Truck 1|repair|minor repair|repair|S06T1|S06T1|pump_motor|pump_motor|0.0|1.0|4.0|0|RPR00000037|system|0|0.0|0.0|0.0|3.333333333333333|3.333333333333333
2025-10-29 21:33:06.478887|2017-01-29 10:55:26|682.923826609868|pitch|repair request|minor repair|severity level 2|S08T4|S08T4|pitch|pitch|1.0|1.0|0|0|RPR00000040|na|0|0|0|0|0|0
2025-10-29 21:33:06.479881|2017-01-29 13:00:27|685.0072222222225|Truck 3|transferring crew|minor repair|transferring crew from S01T4 to Truck 3|S01T4|S01T4|relay|relay|0.0|1.0|0.0|0|RPR00000035|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.479881|2017-01-29 13:00:27|685.0072222222225|Truck 3|complete transfer|minor repair|complete|S01T4|S01T4|relay|relay|0.0|1.0|0|0|RPR00000035|system|0|0|0|0|0|0
2025-10-29 21:33:06.479881|2017-01-29 13:00:27|685.0072222222225|Truck 3|repair complete|minor repair|complete|S01T4|S01T4|relay|relay|1.0|1.0|0|0|RPR00000035|system|421.0|0|0|0|0|421.0
2025-10-29 21:33:06.483502|2017-01-29 13:00:29|685.007777777778|Truck 1|transferring crew|minor repair|transferring crew from S06T1 to Truck 1|S06T1|S06T1|pump_motor|pump_motor|0.0|1.0|0.0|0|RPR00000037|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.483502|2017-01-29 13:00:29|685.007777777778|Truck 1|complete transfer|minor repair|complete|S06T1|S06T1|pump_motor|pump_motor|0.0|1.0|0|0|RPR00000037|system|0|0|0|0|0|0
2025-10-29 21:33:06.483502|2017-01-29 13:00:29|685.007777777778|Truck 1|repair complete|minor repair|complete|S06T1|S06T1|pump_motor|pump_motor|1.0|1.0|0|0|RPR00000037|system|534.0|0|0|0|0|534.0
2025-10-29 21:33:06.487501|2017-01-29 13:00:31|685.0083333333336|Truck 3|traveling|minor repair|traveling from S01T4 to S01T4|S01T4|S01T4|gearbox|gearbox|1.0|1.0|0|inf|RPR00000036|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.487501|2017-01-29 13:00:31|685.0083333333336|Truck 3|complete travel|minor repair|arrived at S01T4|S01T4|S01T4|gearbox|gearbox|1.0|1.0|0|0|RPR00000036|system|0|0|0|0|0|0
2025-10-29 21:33:06.488501|2017-01-29 13:00:31|685.0083333333336|Truck 3|transferring crew|minor repair|transferring crew from Truck 3 to S01T4|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0.0|0|RPR00000036|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.488501|2017-01-29 13:00:31|685.0083333333336|Truck 3|complete transfer|minor repair|complete|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0|0|RPR00000036|system|0|0|0|0|0|0
2025-10-29 21:33:06.489501|2017-01-29 13:00:31|685.0083333333336|Truck 3|repair|minor repair|repair|S01T4|S01T4|gearbox|gearbox|0.0|1.0|2.991388888888889|0|RPR00000036|system|0|0.0|0.0|0.0|2.492824074074074|2.492824074074074
2025-10-29 21:33:06.489501|2017-01-29 13:00:38|685.010277777778|Truck 1|traveling|minor repair|traveling from S06T1 to S00T2|S00T2|S00T2|controls|controls|1.0|1.0|0.0|0.0|RPR00000038|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.489501|2017-01-29 13:00:38|685.010277777778|Truck 1|complete travel|minor repair|arrived at S00T2|S00T2|S00T2|controls|controls|1.0|1.0|0|0|RPR00000038|system|0|0|0|0|0|0
2025-10-29 21:33:06.490501|2017-01-29 13:00:38|685.010277777778|Truck 1|transferring crew|minor repair|transferring crew from Truck 1 to S00T2|S00T2|S00T2|controls|controls|0.0|1.0|0.0|0|RPR00000038|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.490501|2017-01-29 13:00:38|685.010277777778|Truck 1|complete transfer|minor repair|complete|S00T2|S00T2|controls|controls|0.0|1.0|0|0|RPR00000038|system|0|0|0|0|0|0
2025-10-29 21:33:06.490501|2017-01-29 13:00:38|685.010277777778|Truck 1|repair|minor repair|repair|S00T2|S00T2|controls|controls|0.0|1.0|2.9894444444444446|0|RPR00000038|system|0|0.0|0.0|0.0|2.491203703703704|2.491203703703704
2025-10-29 21:33:06.491501|2017-01-29 16:00:00|687.9997222222223|Truck 2|transferring crew|major repair|transferring crew from S05T5 to Truck 2|S05T5|S05T5|hub|hub|0.0|1.0|0.0|0|RPR00000032|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.491501|2017-01-29 16:00:00|687.9997222222223|Truck 2|complete transfer|major repair|complete|S05T5|S05T5|hub|hub|0.0|1.0|0|0|RPR00000032|system|0|0|0|0|0|0
2025-10-29 21:33:06.493003|2017-01-29 16:00:00|687.9997222222223|Truck 2|traveling|major repair|traveling from site to port|S05T5|S05T5|hub|hub|0.0|1.0|0.0|0.0|RPR00000032|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.493003|2017-01-29 16:00:00|687.9997222222223|Truck 2|complete travel|major repair|arrived at port|S05T5|S05T5|hub|hub|0.0|1.0|0|0|RPR00000032|port|0|0|0|0|0|0
2025-10-29 21:33:06.493003|2017-01-29 16:00:00|687.9997222222223|Truck 2|delay|major repair|work shift has ended; waiting for next shift to start|S05T5|S05T5|hub|hub|0.0|1.0|15.0|0|RPR00000032|port|0|0.0|0.0|0.0|12.5|12.5
2025-10-29 21:33:06.493003|2017-01-29 16:00:00|687.9997222222224|Truck 3|transferring crew|minor repair|transferring crew from S01T4 to Truck 3|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0.0|0|RPR00000036|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.493003|2017-01-29 16:00:00|687.9997222222224|Truck 1|transferring crew|minor repair|transferring crew from S00T2 to Truck 1|S00T2|S00T2|controls|controls|0.0|1.0|0.0|0|RPR00000038|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.493003|2017-01-29 16:00:00|687.9997222222224|Truck 3|complete transfer|minor repair|complete|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0|0|RPR00000036|system|0|0|0|0|0|0
2025-10-29 21:33:06.493003|2017-01-29 16:00:00|687.9997222222224|Truck 1|complete transfer|minor repair|complete|S00T2|S00T2|controls|controls|0.0|1.0|0|0|RPR00000038|system|0|0|0|0|0|0
2025-10-29 21:33:06.494005|2017-01-29 16:00:00|687.9997222222224|Truck 3|traveling|minor repair|traveling from site to port|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0.0|0.0|RPR00000036|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.494005|2017-01-29 16:00:00|687.9997222222224|Truck 1|traveling|minor repair|traveling from site to port|S00T2|S00T2|controls|controls|0.0|1.0|0.0|0.0|RPR00000038|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.494005|2017-01-29 16:00:00|687.9997222222224|Truck 3|complete travel|minor repair|arrived at port|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0|0|RPR00000036|port|0|0|0|0|0|0
2025-10-29 21:33:06.494005|2017-01-29 16:00:00|687.9997222222224|Truck 1|complete travel|minor repair|arrived at port|S00T2|S00T2|controls|controls|0.0|1.0|0|0|RPR00000038|port|0|0|0|0|0|0
2025-10-29 21:33:06.494005|2017-01-29 16:00:00|687.9997222222224|Truck 3|delay|minor repair|work shift has ended; waiting for next shift to start|S01T4|S01T4|gearbox|gearbox|0.0|1.0|15.0|0|RPR00000036|port|0|0.0|0.0|0.0|12.5|12.5
2025-10-29 21:33:06.494005|2017-01-29 16:00:00|687.9997222222224|Truck 1|delay|minor repair|work shift has ended; waiting for next shift to start|S00T2|S00T2|controls|controls|0.0|1.0|15.0|0|RPR00000038|port|0|0.0|0.0|0.0|12.5|12.5
2025-10-29 21:33:06.496006|2017-01-29 21:09:52|693.1644052841951|other|repair request|minor repair|severity level 2|S00T3|S00T3|other|other|1.0|1.0|0|0|RPR00000041|na|0|0|0|0|0|0
2025-10-29 21:33:06.497006|2017-01-30 04:27:41|700.461147710863|pitch|repair request|major repair|severity level 4|S10T2|S10T2|pitch|pitch|1.0|1.0|0|0|RPR00000042|na|0|0|0|0|0|0
2025-10-29 21:33:06.498006|2017-01-30 07:00:00|702.9997222222223|Truck 2|traveling|major repair|traveling from port to site|S05T5|S05T5|hub|hub|0.0|1.0|0.0|0.0|RPR00000032|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.498006|2017-01-30 07:00:00|702.9997222222223|Truck 2|complete travel|major repair|arrived at S05T5|S05T5|S05T5|hub|hub|0.0|1.0|0|0|RPR00000032|site|0|0|0|0|0|0
2025-10-29 21:33:06.498006|2017-01-30 07:00:00|702.9997222222223|Truck 2|transferring crew|major repair|transferring crew from Truck 2 to S05T5|S05T5|S05T5|hub|hub|0.0|1.0|0.0|0|RPR00000032|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.499095|2017-01-30 07:00:00|702.9997222222223|Truck 2|complete transfer|major repair|complete|S05T5|S05T5|hub|hub|0.0|1.0|0|0|RPR00000032|system|0|0|0|0|0|0
2025-10-29 21:33:06.499095|2017-01-30 07:00:00|702.9997222222223|Truck 2|delay|major repair|weather delay|S05T5|S05T5|hub|hub|0.0|1.0|10.0|0|RPR00000032|system|0|0|0.0|0.0|8.333333333333334|8.333333333333334
2025-10-29 21:33:06.500008|2017-01-30 07:00:00|702.9997222222224|Truck 3|traveling|minor repair|traveling from port to site|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0.0|0.0|RPR00000036|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.500008|2017-01-30 07:00:00|702.9997222222224|Truck 1|traveling|minor repair|traveling from port to site|S00T2|S00T2|controls|controls|0.0|1.0|0.0|0.0|RPR00000038|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.500008|2017-01-30 07:00:00|702.9997222222224|Truck 3|complete travel|minor repair|arrived at S01T4|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0|0|RPR00000036|site|0|0|0|0|0|0
2025-10-29 21:33:06.500008|2017-01-30 07:00:00|702.9997222222224|Truck 1|complete travel|minor repair|arrived at S00T2|S00T2|S00T2|controls|controls|0.0|1.0|0|0|RPR00000038|site|0|0|0|0|0|0
2025-10-29 21:33:06.500008|2017-01-30 07:00:00|702.9997222222224|Truck 3|transferring crew|minor repair|transferring crew from Truck 3 to S01T4|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0.0|0|RPR00000036|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.500008|2017-01-30 07:00:00|702.9997222222224|Truck 1|transferring crew|minor repair|transferring crew from Truck 1 to S00T2|S00T2|S00T2|controls|controls|0.0|1.0|0.0|0|RPR00000038|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.500008|2017-01-30 07:00:00|702.9997222222224|Truck 3|complete transfer|minor repair|complete|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0|0|RPR00000036|system|0|0|0|0|0|0
2025-10-29 21:33:06.500008|2017-01-30 07:00:00|702.9997222222224|Truck 1|complete transfer|minor repair|complete|S00T2|S00T2|controls|controls|0.0|1.0|0|0|RPR00000038|system|0|0|0|0|0|0
2025-10-29 21:33:06.501008|2017-01-30 07:00:00|702.9997222222224|Truck 3|delay|minor repair|weather delay|S01T4|S01T4|gearbox|gearbox|0.0|1.0|10.0|0|RPR00000036|system|0|0|0.0|0.0|8.333333333333334|8.333333333333334
2025-10-29 21:33:06.501008|2017-01-30 07:00:00|702.9997222222224|Truck 1|delay|minor repair|weather delay|S00T2|S00T2|controls|controls|0.0|1.0|10.0|0|RPR00000038|system|0|0|0.0|0.0|8.333333333333334|8.333333333333334
2025-10-29 21:33:06.501008|2017-01-30 07:00:08|703.0019444444446|Remote Reset|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.997777777777777|0|na|port|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.503524|2017-01-30 17:00:00|712.9997222222223|Truck 2|transferring crew|major repair|transferring crew from S05T5 to Truck 2|S05T5|S05T5|hub|hub|0.0|1.0|0.0|0|RPR00000032|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.503524|2017-01-30 17:00:00|712.9997222222223|Truck 2|complete transfer|major repair|complete|S05T5|S05T5|hub|hub|0.0|1.0|0|0|RPR00000032|system|0|0|0|0|0|0
2025-10-29 21:33:06.504596|2017-01-30 17:00:00|712.9997222222223|Truck 2|traveling|major repair|traveling from site to port|S05T5|S05T5|hub|hub|0.0|1.0|0.0|0.0|RPR00000032|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.504596|2017-01-30 17:00:00|712.9997222222223|Truck 2|complete travel|major repair|arrived at port|S05T5|S05T5|hub|hub|0.0|1.0|0|0|RPR00000032|port|0|0|0|0|0|0
2025-10-29 21:33:06.504596|2017-01-30 17:00:00|712.9997222222223|Truck 2|delay|major repair|work shift has ended; waiting for next shift to start|S05T5|S05T5|hub|hub|0.0|1.0|14.0|0|RPR00000032|port|0|0.0|0.0|0.0|11.666666666666668|11.666666666666668
2025-10-29 21:33:06.504596|2017-01-30 17:00:00|712.9997222222224|Truck 3|transferring crew|minor repair|transferring crew from S01T4 to Truck 3|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0.0|0|RPR00000036|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.504596|2017-01-30 17:00:00|712.9997222222224|Truck 1|transferring crew|minor repair|transferring crew from S00T2 to Truck 1|S00T2|S00T2|controls|controls|0.0|1.0|0.0|0|RPR00000038|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.504596|2017-01-30 17:00:00|712.9997222222224|Truck 3|complete transfer|minor repair|complete|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0|0|RPR00000036|system|0|0|0|0|0|0
2025-10-29 21:33:06.504596|2017-01-30 17:00:00|712.9997222222224|Truck 1|complete transfer|minor repair|complete|S00T2|S00T2|controls|controls|0.0|1.0|0|0|RPR00000038|system|0|0|0|0|0|0
2025-10-29 21:33:06.505596|2017-01-30 17:00:00|712.9997222222224|Truck 3|traveling|minor repair|traveling from site to port|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0.0|0.0|RPR00000036|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.505596|2017-01-30 17:00:00|712.9997222222224|Truck 1|traveling|minor repair|traveling from site to port|S00T2|S00T2|controls|controls|0.0|1.0|0.0|0.0|RPR00000038|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.505596|2017-01-30 17:00:00|712.9997222222224|Truck 3|complete travel|minor repair|arrived at port|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0|0|RPR00000036|port|0|0|0|0|0|0
2025-10-29 21:33:06.505596|2017-01-30 17:00:00|712.9997222222224|Truck 1|complete travel|minor repair|arrived at port|S00T2|S00T2|controls|controls|0.0|1.0|0|0|RPR00000038|port|0|0|0|0|0|0
2025-10-29 21:33:06.505596|2017-01-30 17:00:00|712.9997222222224|Truck 3|delay|minor repair|work shift has ended; waiting for next shift to start|S01T4|S01T4|gearbox|gearbox|0.0|1.0|14.0|0|RPR00000036|port|0|0.0|0.0|0.0|11.666666666666668|11.666666666666668
2025-10-29 21:33:06.505596|2017-01-30 17:00:00|712.9997222222224|Truck 1|delay|minor repair|work shift has ended; waiting for next shift to start|S00T2|S00T2|controls|controls|0.0|1.0|14.0|0|RPR00000038|port|0|0.0|0.0|0.0|11.666666666666668|11.666666666666668
2025-10-29 21:33:06.507612|2017-01-31 00:53:37|720.8934779865378|pump_motor|repair request|minor repair|severity level 2|S08T1|S08T1|pump_motor|pump_motor|1.0|1.0|0|0|RPR00000043|na|0|0|0|0|0|0
2025-10-29 21:33:06.509602|2017-01-31 05:55:32|725.9252966807696|generator|repair request|major replacement|severity level 6|S01T1|S01T1|generator|generator|0.98|0.98|0|0|RPR00000044|na|0|0|0|0|0|0
2025-10-29 21:33:06.510600|2017-01-31 05:56:07|725.9350189029919|Large Crane 1|mobilization|Large Crane 1 is being mobilized|mobilization|||||0|0|240|0|na|enroute|0|0|0|0|0|0
2025-10-29 21:33:06.511597|2017-01-31 07:00:00|726.9997222222223|Truck 2|traveling|major repair|traveling from port to site|S05T5|S05T5|hub|hub|0.0|1.0|0.0|0.0|RPR00000032|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.511597|2017-01-31 07:00:00|726.9997222222223|Truck 2|complete travel|major repair|arrived at S05T5|S05T5|S05T5|hub|hub|0.0|1.0|0|0|RPR00000032|site|0|0|0|0|0|0
2025-10-29 21:33:06.511597|2017-01-31 07:00:00|726.9997222222223|Truck 2|transferring crew|major repair|transferring crew from Truck 2 to S05T5|S05T5|S05T5|hub|hub|0.0|1.0|0.0|0|RPR00000032|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.511597|2017-01-31 07:00:00|726.9997222222223|Truck 2|complete transfer|major repair|complete|S05T5|S05T5|hub|hub|0.0|1.0|0|0|RPR00000032|system|0|0|0|0|0|0
2025-10-29 21:33:06.511597|2017-01-31 07:00:00|726.9997222222223|Truck 2|delay|major repair|weather delay|S05T5|S05T5|hub|hub|0.0|1.0|6.0|0|RPR00000032|system|0|0|0.0|0.0|5.0|5.0
2025-10-29 21:33:06.513179|2017-01-31 07:00:00|726.9997222222224|Truck 3|traveling|minor repair|traveling from port to site|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0.0|0.0|RPR00000036|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.513179|2017-01-31 07:00:00|726.9997222222224|Truck 1|traveling|minor repair|traveling from port to site|S00T2|S00T2|controls|controls|0.0|1.0|0.0|0.0|RPR00000038|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.513179|2017-01-31 07:00:00|726.9997222222224|Truck 3|complete travel|minor repair|arrived at S01T4|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0|0|RPR00000036|site|0|0|0|0|0|0
2025-10-29 21:33:06.513179|2017-01-31 07:00:00|726.9997222222224|Truck 1|complete travel|minor repair|arrived at S00T2|S00T2|S00T2|controls|controls|0.0|1.0|0|0|RPR00000038|site|0|0|0|0|0|0
2025-10-29 21:33:06.513179|2017-01-31 07:00:00|726.9997222222224|Truck 3|transferring crew|minor repair|transferring crew from Truck 3 to S01T4|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0.0|0|RPR00000036|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.513179|2017-01-31 07:00:00|726.9997222222224|Truck 1|transferring crew|minor repair|transferring crew from Truck 1 to S00T2|S00T2|S00T2|controls|controls|0.0|1.0|0.0|0|RPR00000038|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.513179|2017-01-31 07:00:00|726.9997222222224|Truck 3|complete transfer|minor repair|complete|S01T4|S01T4|gearbox|gearbox|0.0|1.0|0|0|RPR00000036|system|0|0|0|0|0|0
2025-10-29 21:33:06.513179|2017-01-31 07:00:00|726.9997222222224|Truck 1|complete transfer|minor repair|complete|S00T2|S00T2|controls|controls|0.0|1.0|0|0|RPR00000038|system|0|0|0|0|0|0
2025-10-29 21:33:06.513179|2017-01-31 07:00:00|726.9997222222224|Truck 3|delay|minor repair|weather delay|S01T4|S01T4|gearbox|gearbox|0.0|1.0|6.0|0|RPR00000036|system|0|0|0.0|0.0|5.0|5.0
2025-10-29 21:33:06.514266|2017-01-31 07:00:00|726.9997222222224|Truck 1|delay|minor repair|weather delay|S00T2|S00T2|controls|controls|0.0|1.0|6.0|0|RPR00000038|system|0|0|0.0|0.0|5.0|5.0
2025-10-29 21:33:06.514266|2017-01-31 07:00:02|727.0002777777779|Remote Reset|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.999444444444446|0|na|port|0|0.0|0.0|0.0|0.0|0.0
2025-10-29 21:33:06.515853|2017-01-31 13:00:00|732.9997222222223|Truck 2|repair|major repair|repair|S05T5|S05T5|hub|hub|0.0|1.0|1.0|0|RPR00000032|system|0|0.0|0.0|0.0|0.8333333333333333|0.8333333333333333
2025-10-29 21:33:06.515853|2017-01-31 13:00:00|732.9997222222224|Truck 3|repair|minor repair|repair|S01T4|S01T4|gearbox|gearbox|0.0|1.0|1.0|0|RPR00000036|system|0|0.0|0.0|0.0|0.8333333333333333|0.8333333333333333
2025-10-29 21:33:06.515853|2017-01-31 13:00:00|732.9997222222224|Truck 1|repair|minor repair|repair|S00T2|S00T2|controls|controls|0.0|1.0|1.0|0|RPR00000038|system|0|0.0|0.0|0.0|0.8333333333333333|0.8333333333333333
2025-10-29 21:33:06.515853|2017-01-31 14:00:00|733.9997222222223|Truck 2|delay|major repair|weather delay|S05T5|S05T5|hub|hub|0.0|1.0|3.0|0|RPR00000032|system|0|0|0.0|0.0|2.5|2.5
2025-10-29 21:33:06.515853|2017-01-31 14:00:00|733.9997222222224|Truck 3|delay|minor repair|weather delay|S01T4|S01T4|gearbox|gearbox|0.0|1.0|3.0|0|RPR00000036|system|0|0|0.0|0.0|2.5|2.5
2025-10-29 21:33:06.515853|2017-01-31 14:00:00|733.9997222222224|Truck 1|delay|minor repair|weather delay|S00T2|S00T2|controls|controls|0.0|1.0|3.0|0|RPR00000038|system|0|0|0.0|0.0|2.5|2.5
2025-10-29 21:33:06.516943|2017-01-31 17:00:00|736.9997222222223|Truck 2|transferring crew|major repair|transferring crew from S05T5 to Truck 2|S05T5|S05T5|hub|hub|0.0|1.0|0.0|0|RPR00000032|system|0|0.0|0.0|0.0|0.0|0.0
