subassembly,task,run,random_seed,total_requests,canceled_requests,incomplete_requests,completed_requests
heat_cool,minor repair,13,13,365,0,0,365
hub,major repair,13,13,68,0,0,68
hub,major replacement,13,13,1,0,1,0
hub,minor repair,13,13,352,0,0,352
main_bearing_failures,major repair,13,13,16,0,0,16
main_bearing_failures,major replacement,13,13,1,0,0,1
main_bearing_maintenance,minor scheduled repair,13,13,249,0,0,249
oil,major repair,13,13,7,0,0,7
oil,minor repair,13,13,823,0,0,823
other,major repair,13,13,107,0,0,107
other,major replacement,13,13,2,0,0,2
other,minor repair,13,13,1627,0,0,1627
pitch,major repair,13,13,335,0,0,335
pitch,major replacement,13,13,1,0,1,0
pitch,minor repair,13,13,1533,0,0,1533
power_supply,major repair,13,13,146,0,0,146
power_supply,major replacement,13,13,10,1,5,4
power_supply,minor repair,13,13,135,0,0,135
pump_motor,major repair,13,13,76,0,0,76
pump_motor,minor repair,13,13,515,0,0,515
relay,major repair,13,13,118,0,1,117
relay,major replacement,13,13,7,0,5,2
relay,minor repair,13,13,652,0,0,652
safety,major repair,13,13,9,0,0,9
safety,minor repair,13,13,680,0,0,680
sensors,major repair,13,13,112,0,0,112
sensors,minor repair,13,13,473,0,0,473
service_items,minor repair,13,13,220,0,0,220
tower_substructure,major repair,13,13,156,0,0,156
tower_substructure,minor repair,13,13,162,0,0,162
transformer,annual inspection,13,13,29,0,0,29
xformer,major repair,13,13,3,0,0,3
xformer,minor repair,13,13,122,0,0,122
yaw,major repair,13,13,6,0,0,6
yaw,minor repair,13,13,300,0,0,300
blades,major repair,14,14,22,0,0,22
blades,minor repair,14,14,919,0,0,919
controls,major repair,14,14,115,0,0,115
controls,major replacement,14,14,1,0,1,0
controls,minor repair,14,14,652,0,0,652
electrical,major repair,14,14,29,0,0,29
electrical,major replacement,14,14,4,0,1,3
electrical,minor repair,14,14,714,0,0,714
gearbox,major repair,14,14,79,0,0,79
gearbox,major replacement,14,14,306,179,74,53
gearbox,minor repair,14,14,729,2,0,727
generator,major repair,14,14,640,1,0,639
generator,major replacement,14,14,84,12,31,41
generator,minor repair,14,14,952,0,0,952
heat_cool,major repair,14,14,15,0,0,15
heat_cool,minor repair,14,14,368,0,0,368
hub,major repair,14,14,78,0,0,78
hub,minor repair,14,14,335,0,0,335
main_bearing_failures,major repair,14,14,17,0,0,17
main_bearing_failures,major replacement,14,14,2,0,0,2
main_bearing_maintenance,minor scheduled repair,14,14,251,0,0,251
oil,major repair,14,14,11,0,0,11
oil,minor repair,14,14,849,0,0,849
other,major repair,14,14,75,0,0,75
other,major replacement,14,14,1,0,1,0
other,minor repair,14,14,1680,0,0,1680
pitch,major repair,14,14,329,0,0,329
pitch,major replacement,14,14,2,0,1,1
pitch,minor repair,14,14,1606,0,0,1606
power_supply,major repair,14,14,164,0,0,164
power_supply,major replacement,14,14,9,0,5,4
power_supply,minor repair,14,14,164,0,0,164
pump_motor,major repair,14,14,82,0,0,82
pump_motor,minor repair,14,14,502,0,0,502
relay,major repair,14,14,107,0,0,107
relay,major replacement,14,14,3,0,2,1
relay,minor repair,14,14,676,0,0,676
safety,major repair,14,14,10,0,0,10
safety,minor repair,14,14,686,0,0,686
sensors,major repair,14,14,123,0,0,123
sensors,minor repair,14,14,470,0,0,470
service_items,major repair,14,14,2,0,0,2
service_items,minor repair,14,14,223,0,0,223
tower_substructure,major repair,14,14,161,0,0,161
tower_substructure,minor repair,14,14,158,0,0,158
transformer,annual inspection,14,14,29,0,0,29
transformer,major repair,14,14,1,0,0,1
transformer,minor repair,14,14,3,0,0,3
xformer,major repair,14,14,5,0,0,5
xformer,major replacement,14,14,2,0,1,1
xformer,minor repair,14,14,114,0,0,114
yaw,major repair,14,14,17,0,0,17
yaw,major replacement,14,14,3,0,3,0
yaw,minor repair,14,14,330,0,0,330
blades,major repair,15,15,22,0,0,22
blades,major replacement,15,15,1,0,0,1
blades,minor repair,15,15,877,0,1,876
controls,major repair,15,15,93,0,0,93
controls,major replacement,15,15,3,0,2,1
controls,minor repair,15,15,659,0,0,659
electrical,major repair,15,15,30,0,0,30
electrical,major replacement,15,15,3,0,2,1
electrical,minor repair,15,15,725,0,0,725
gearbox,major repair,15,15,67,0,0,67
gearbox,major replacement,15,15,312,185,75,52
gearbox,minor repair,15,15,753,1,1,751
generator,major repair,15,15,628,0,0,628
generator,major replacement,15,15,99,26,38,35
generator,minor repair,15,15,950,0,0,950
heat_cool,major repair,15,15,15,0,0,15
heat_cool,minor repair,15,15,368,0,0,368
hub,major repair,15,15,76,0,0,76
hub,major replacement,15,15,2,0,0,2
hub,minor repair,15,15,332,0,0,332
main_bearing_failures,major repair,15,15,10,0,0,10
main_bearing_failures,major replacement,15,15,1,0,0,1
main_bearing_maintenance,minor scheduled repair,15,15,252,0,0,252
oil,major repair,15,15,13,0,0,13
oil,minor repair,15,15,767,0,0,767
other,major repair,15,15,89,0,0,89
other,major replacement,15,15,1,0,0,1
other,minor repair,15,15,1766,0,0,1766
pitch,major repair,15,15,338,0,0,338
pitch,major replacement,15,15,4,0,3,1
pitch,minor repair,15,15,1610,0,0,1610
power_supply,major repair,15,15,156,0,0,156
power_supply,major replacement,15,15,11,0,7,4
power_supply,minor repair,15,15,155,0,0,155
pump_motor,major repair,15,15,83,0,0,83
pump_motor,minor repair,15,15,555,0,0,555
relay,major repair,15,15,99,0,0,99
relay,major replacement,15,15,4,0,3,1
relay,minor repair,15,15,661,0,0,661
safety,major repair,15,15,8,0,0,8
safety,minor repair,15,15,699,0,0,699
sensors,major repair,15,15,123,0,0,123
sensors,minor repair,15,15,478,0,0,478
service_items,minor repair,15,15,213,0,0,213
tower_substructure,major repair,15,15,166,0,0,166
tower_substructure,minor repair,15,15,177,0,0,177
transformer,annual inspection,15,15,29,0,0,29
transformer,minor repair,15,15,7,0,0,7
xformer,major repair,15,15,5,0,0,5
xformer,major replacement,15,15,4,0,2,2
xformer,minor repair,15,15,85,0,1,84
yaw,major repair,15,15,10,0,0,10
yaw,major replacement,15,15,3,0,1,2
yaw,minor repair,15,15,320,0,0,320
array cable,none,16,16,1,0,0,1
blades,major repair,16,16,24,0,0,24
blades,major replacement,16,16,1,0,0,1
blades,minor repair,16,16,934,0,1,933
controls,major repair,16,16,105,0,0,105
controls,major replacement,16,16,1,0,1,0
controls,minor repair,16,16,661,0,0,661
electrical,major repair,16,16,44,0,0,44
electrical,major replacement,16,16,2,0,2,0
electrical,minor repair,16,16,737,1,0,736
gearbox,major repair,16,16,75,0,0,75
gearbox,major replacement,16,16,287,163,71,53
gearbox,minor repair,16,16,789,2,0,787
generator,major repair,16,16,627,0,0,627
generator,major replacement,16,16,106,30,47,29
generator,minor repair,16,16,955,0,0,955
heat_cool,major repair,16,16,14,0,0,14
heat_cool,minor repair,16,16,366,0,0,366
hub,major repair,16,16,56,0,0,56
hub,major replacement,16,16,5,0,2,3
hub,minor repair,16,16,333,0,0,333
main_bearing_failures,major repair,16,16,7,0,0,7
main_bearing_maintenance,minor scheduled repair,16,16,251,0,0,251
oil,major repair,16,16,17,0,0,17
oil,minor repair,16,16,781,0,0,781
other,major repair,16,16,82,0,0,82
other,major replacement,16,16,3,0,3,0
other,minor repair,16,16,1689,0,0,1689
pitch,major repair,16,16,387,0,0,387
pitch,major replacement,16,16,1,0,0,1
pitch,minor repair,16,16,1539,0,0,1539
power_supply,major repair,16,16,163,0,0,163
power_supply,major replacement,16,16,11,1,5,5
power_supply,minor repair,16,16,165,0,0,165
pump_motor,major repair,16,16,84,0,0,84
pump_motor,minor repair,16,16,513,0,0,513
relay,major repair,16,16,92,0,0,92
relay,major replacement,16,16,3,0,1,2
relay,minor repair,16,16,636,0,0,636
safety,major repair,16,16,8,0,0,8
safety,minor repair,16,16,724,0,0,724
sensors,major repair,16,16,136,0,0,136
sensors,minor repair,16,16,477,0,0,477
service_items,minor repair,16,16,225,0,0,225
tower_substructure,major repair,16,16,140,0,0,140
tower_substructure,minor repair,16,16,157,0,0,157
transformer,annual inspection,16,16,29,0,0,29
transformer,minor repair,16,16,6,0,0,6
xformer,major repair,16,16,3,0,0,3
xformer,major replacement,16,16,2,0,1,1
xformer,minor repair,16,16,97,0,0,97
yaw,major repair,16,16,8,0,0,8
yaw,major replacement,16,16,5,1,3,1
yaw,minor repair,16,16,291,0,0,291
blades,major repair,17,17,26,0,0,26
blades,minor repair,17,17,889,0,0,889
controls,major repair,17,17,100,0,0,100
controls,minor repair,17,17,718,0,0,718
electrical,major repair,17,17,37,0,0,37
electrical,major replacement,17,17,3,0,1,2
electrical,minor repair,17,17,768,0,0,768
gearbox,major repair,17,17,78,0,0,78
gearbox,major replacement,17,17,324,196,71,57
gearbox,minor repair,17,17,770,0,0,770
generator,major repair,17,17,597,1,0,596
generator,major replacement,17,17,90,17,39,34
generator,minor repair,17,17,977,0,2,975
heat_cool,major repair,17,17,12,0,0,12
heat_cool,minor repair,17,17,350,0,0,350
hub,major repair,17,17,82,0,0,82
hub,major replacement,17,17,1,0,1,0
hub,minor repair,17,17,361,0,0,361
main_bearing_failures,major repair,17,17,12,0,0,12
main_bearing_failures,major replacement,17,17,1,0,0,1
main_bearing_maintenance,minor scheduled repair,17,17,251,0,0,251
oil,major repair,17,17,14,0,0,14
oil,minor repair,17,17,856,0,0,856
other,major repair,17,17,81,0,0,81
other,minor repair,17,17,1715,0,1,1714
pitch,major repair,17,17,326,0,0,326
pitch,major replacement,17,17,1,0,1,0
pitch,minor repair,17,17,1587,0,1,1586
power_supply,major repair,17,17,170,0,0,170
power_supply,major replacement,17,17,10,0,5,5
power_supply,minor repair,17,17,141,0,0,141
pump_motor,major repair,17,17,95,0,0,95
pump_motor,minor repair,17,17,556,0,0,556
relay,major repair,17,17,110,0,0,110
relay,major replacement,17,17,6,1,3,2
relay,minor repair,17,17,636,0,0,636
safety,major repair,17,17,7,0,0,7
safety,minor repair,17,17,715,0,0,715
sensors,major repair,17,17,130,0,0,130
sensors,minor repair,17,17,509,0,0,509
service_items,major repair,17,17,2,0,0,2
service_items,minor repair,17,17,226,0,0,226
tower_substructure,major repair,17,17,171,0,0,171
tower_substructure,minor repair,17,17,161,0,0,161
transformer,annual inspection,17,17,29,0,0,29
transformer,major repair,17,17,1,0,0,1
transformer,minor repair,17,17,3,0,0,3
xformer,major repair,17,17,3,0,0,3
xformer,major replacement,17,17,2,0,1,1
xformer,minor repair,17,17,103,0,0,103
yaw,major repair,17,17,13,0,0,13
yaw,major replacement,17,17,5,0,5,0
yaw,minor repair,17,17,328,0,0,328
blades,major repair,18,18,27,0,0,27
blades,major replacement,18,18,2,0,1,1
blades,minor repair,18,18,886,0,0,886
controls,major repair,18,18,103,0,0,103
controls,major replacement,18,18,1,0,1,0
controls,minor repair,18,18,665,0,0,665
electrical,major repair,18,18,35,0,0,35
electrical,major replacement,18,18,1,0,0,1
electrical,minor repair,18,18,701,1,0,700
gearbox,major repair,18,18,68,0,0,68
gearbox,major replacement,18,18,295,167,79,49
gearbox,minor repair,18,18,769,1,0,768
generator,major repair,18,18,577,0,0,577
generator,major replacement,18,18,89,24,34,31
generator,minor repair,18,18,963,0,0,963
heat_cool,major repair,18,18,17,0,0,17
heat_cool,minor repair,18,18,381,0,0,381
hub,major repair,18,18,71,0,0,71
hub,major replacement,18,18,5,0,2,3
hub,minor repair,18,18,342,0,0,342
main_bearing_failures,major repair,18,18,8,0,0,8
main_bearing_failures,major replacement,18,18,1,0,0,1
main_bearing_maintenance,minor scheduled repair,18,18,248,0,0,248
oil,major repair,18,18,10,0,0,10
oil,minor repair,18,18,808,0,0,808
other,major repair,18,18,92,0,0,92
other,minor repair,18,18,1719,0,0,1719
pitch,major repair,18,18,331,0,0,331
pitch,major replacement,18,18,2,0,1,1
pitch,minor repair,18,18,1521,0,0,1521
power_supply,major repair,18,18,167,0,0,167
power_supply,major replacement,18,18,15,0,7,8
power_supply,minor repair,18,18,141,0,0,141
pump_motor,major repair,18,18,79,0,0,79
pump_motor,minor repair,18,18,555,0,0,555
relay,major repair,18,18,114,0,0,114
relay,major replacement,18,18,3,0,1,2
relay,minor repair,18,18,639,0,0,639
safety,major repair,18,18,10,0,0,10
safety,minor repair,18,18,720,0,0,720
sensors,major repair,18,18,124,0,0,124
sensors,minor repair,18,18,467,0,0,467
service_items,minor repair,18,18,245,0,0,245
tower_substructure,major repair,18,18,171,0,0,171
tower_substructure,minor repair,18,18,144,0,0,144
transformer,annual inspection,18,18,29,0,0,29
transformer,minor repair,18,18,5,0,0,5
xformer,major repair,18,18,9,0,0,9
xformer,major replacement,18,18,1,0,0,1
xformer,minor repair,18,18,112,0,0,112
yaw,major repair,18,18,6,0,0,6
yaw,minor repair,18,18,320,0,0,320
blades,major repair,19,19,15,0,0,15
blades,major replacement,19,19,1,0,1,0
blades,minor repair,19,19,950,0,0,950
controls,major repair,19,19,86,0,0,86
controls,major replacement,19,19,6,0,2,4
controls,minor repair,19,19,739,0,0,739
electrical,major repair,19,19,40,0,0,40
electrical,major replacement,19,19,2,0,1,1
electrical,minor repair,19,19,820,0,0,820
gearbox,major repair,19,19,69,0,0,69
gearbox,major replacement,19,19,276,156,64,56
gearbox,minor repair,19,19,743,0,0,743
generator,major repair,19,19,612,0,0,612
generator,major replacement,19,19,103,30,41,32
generator,minor repair,19,19,933,1,0,932
heat_cool,major repair,19,19,11,0,0,11
heat_cool,minor repair,19,19,364,0,0,364
hub,major repair,19,19,88,0,0,88
hub,major replacement,19,19,2,0,1,1
hub,minor repair,19,19,334,0,0,334
main_bearing_failures,major repair,19,19,16,0,0,16
main_bearing_maintenance,minor scheduled repair,19,19,253,0,0,253
oil,major repair,19,19,9,0,0,9
oil,minor repair,19,19,815,0,0,815
other,major repair,19,19,89,0,0,89
other,major replacement,19,19,3,0,2,1
other,minor repair,19,19,1747,0,0,1747
pitch,major repair,19,19,336,0,0,336
pitch,major replacement,19,19,1,0,0,1
pitch,minor repair,19,19,1552,0,1,1551
power_supply,major repair,19,19,147,0,0,147
power_supply,major replacement,19,19,7,0,5,2
power_supply,minor repair,19,19,169,0,0,169
pump_motor,major repair,19,19,81,0,0,81
pump_motor,minor repair,19,19,518,0,0,518
relay,major repair,19,19,104,0,0,104
relay,minor repair,19,19,606,0,0,606
safety,major repair,19,19,12,0,0,12
safety,minor repair,19,19,694,0,0,694
sensors,major repair,19,19,134,0,0,134
sensors,minor repair,19,19,479,0,0,479
service_items,major repair,19,19,4,0,0,4
service_items,minor repair,19,19,244,0,0,244
tower_substructure,major repair,19,19,153,0,0,153
tower_substructure,minor repair,19,19,165,0,0,165
transformer,annual inspection,19,19,29,0,0,29
transformer,minor repair,19,19,7,0,0,7
xformer,major repair,19,19,12,0,0,12
xformer,major replacement,19,19,5,0,1,4
xformer,minor repair,19,19,125,0,0,125
yaw,major repair,19,19,22,0,0,22
yaw,major replacement,19,19,2,0,0,2
yaw,minor repair,19,19,306,0,0,306
blades,major repair,20,20,33,0,0,33
blades,major replacement,20,20,1,0,0,1
blades,minor repair,20,20,855,0,1,854
controls,major repair,20,20,105,0,0,105
controls,major replacement,20,20,3,0,2,1
controls,minor repair,20,20,682,0,0,682
electrical,major repair,20,20,31,0,0,31
electrical,major replacement,20,20,9,1,5,3
electrical,minor repair,20,20,733,0,0,733
gearbox,major repair,20,20,58,0,0,58
gearbox,major replacement,20,20,300,178,71,51
gearbox,minor repair,20,20,767,2,0,765
generator,major repair,20,20,606,0,0,606
generator,major replacement,20,20,103,27,40,36
generator,minor repair,20,20,944,0,0,944
heat_cool,major repair,20,20,16,0,0,16
heat_cool,minor repair,20,20,414,0,0,414
hub,major repair,20,20,69,0,0,69
hub,major replacement,20,20,2,0,1,1
hub,minor repair,20,20,341,0,0,341
main_bearing_failures,major repair,20,20,12,0,0,12
main_bearing_maintenance,minor scheduled repair,20,20,254,0,0,254
oil,major repair,20,20,11,0,0,11
oil,minor repair,20,20,811,0,0,811
other,major repair,20,20,101,0,0,101
other,major replacement,20,20,1,0,1,0
other,minor repair,20,20,1682,0,0,1682
pitch,major repair,20,20,338,0,0,338
pitch,major replacement,20,20,1,0,0,1
pitch,minor repair,20,20,1467,0,1,1466
power_supply,major repair,20,20,161,0,0,161
power_supply,major replacement,20,20,13,0,9,4
power_supply,minor repair,20,20,135,0,1,134
pump_motor,major repair,20,20,95,0,0,95
pump_motor,minor repair,20,20,504,0,0,504
relay,major repair,20,20,133,0,0,133
relay,major replacement,20,20,6,1,3,2
relay,minor repair,20,20,677,0,0,677
safety,major repair,20,20,8,0,0,8
safety,minor repair,20,20,692,0,0,692
sensors,major repair,20,20,140,0,0,140
sensors,minor repair,20,20,485,0,0,485
service_items,major repair,20,20,2,0,0,2
service_items,minor repair,20,20,226,0,0,226
tower_substructure,major repair,20,20,164,0,0,164
tower_substructure,minor repair,20,20,175,0,0,175
transformer,annual inspection,20,20,29,0,0,29
transformer,minor repair,20,20,10,0,0,10
xformer,major repair,20,20,4,0,0,4
xformer,major replacement,20,20,1,0,1,0
xformer,minor repair,20,20,117,0,0,117
yaw,major repair,20,20,9,0,0,9
yaw,major replacement,20,20,2,0,2,0
yaw,minor repair,20,20,308,0,0,308
blades,major repair,21,21,23,0,0,23
blades,major replacement,21,21,3,0,2,1
blades,minor repair,21,21,920,0,0,920
controls,major repair,21,21,103,0,0,103
controls,major replacement,21,21,3,0,3,0
controls,minor repair,21,21,628,0,0,628
electrical,major repair,21,21,31,0,0,31
electrical,major replacement,21,21,3,1,1,1
electrical,minor repair,21,21,674,0,0,674
gearbox,major repair,21,21,68,1,0,67
gearbox,major replacement,21,21,276,151,67,58
gearbox,minor repair,21,21,735,1,0,734
generator,major repair,21,21,615,0,0,615
generator,major replacement,21,21,95,26,36,33
generator,minor repair,21,21,952,0,0,952
heat_cool,major repair,21,21,14,0,0,14
heat_cool,minor repair,21,21,371,0,0,371
hub,major repair,21,21,76,0,1,75
hub,major replacement,21,21,1,0,1,0
hub,minor repair,21,21,325,0,0,325
main_bearing_failures,major repair,21,21,13,0,0,13
main_bearing_maintenance,minor scheduled repair,21,21,252,0,0,252
oil,major repair,21,21,14,0,0,14
oil,minor repair,21,21,776,0,1,775
other,major repair,21,21,104,0,0,104
other,major replacement,21,21,2,0,2,0
other,minor repair,21,21,1727,0,2,1725
pitch,major repair,21,21,354,0,0,354
pitch,major replacement,21,21,3,0,1,2
pitch,minor repair,21,21,1540,0,0,1540
power_supply,major repair,21,21,166,0,0,166
power_supply,major replacement,21,21,12,1,7,4
power_supply,minor repair,21,21,147,0,0,147
pump_motor,major repair,21,21,54,0,0,54
pump_motor,minor repair,21,21,483,0,0,483
relay,major repair,21,21,121,0,0,121
relay,major replacement,21,21,5,0,4,1
relay,minor repair,21,21,643,0,0,643
safety,major repair,21,21,8,0,0,8
safety,minor repair,21,21,718,0,0,718
sensors,major repair,21,21,140,0,0,140
sensors,minor repair,21,21,456,0,0,456
service_items,major repair,21,21,2,0,0,2
service_items,minor repair,21,21,229,0,0,229
tower_substructure,major repair,21,21,167,0,0,167
tower_substructure,minor repair,21,21,157,0,0,157
transformer,annual inspection,21,21,29,0,0,29
transformer,minor repair,21,21,8,0,0,8
xformer,major repair,21,21,7,0,0,7
xformer,major replacement,21,21,4,0,2,2
xformer,minor repair,21,21,119,0,0,119
yaw,major repair,21,21,5,0,0,5
yaw,major replacement,21,21,3,0,1,2
yaw,minor repair,21,21,271,0,0,271
blades,major repair,22,22,16,0,0,16
blades,major replacement,22,22,2,0,1,1
blades,minor repair,22,22,946,0,0,946
controls,major repair,22,22,91,0,0,91
controls,major replacement,22,22,2,0,1,1
controls,minor repair,22,22,636,0,0,636
electrical,major repair,22,22,33,0,0,33
electrical,major replacement,22,22,10,0,5,5
electrical,minor repair,22,22,798,0,0,798
gearbox,major repair,22,22,70,0,0,70
gearbox,major replacement,22,22,292,163,77,52
gearbox,minor repair,22,22,736,0,0,736
generator,major repair,22,22,661,2,0,659
generator,major replacement,22,22,102,24,37,41
generator,minor repair,22,22,889,0,0,889
heat_cool,major repair,22,22,19,0,0,19
heat_cool,minor repair,22,22,362,0,0,362
hub,major repair,22,22,71,0,0,71
hub,major replacement,22,22,2,0,2,0
hub,minor repair,22,22,348,0,0,348
main_bearing_failures,major repair,22,22,13,0,0,13
main_bearing_failures,major replacement,22,22,1,0,0,1
main_bearing_maintenance,minor scheduled repair,22,22,249,0,0,249
oil,major repair,22,22,13,0,0,13
oil,minor repair,22,22,841,0,0,841
other,major repair,22,22,101,0,0,101
other,major replacement,22,22,1,0,1,0
other,minor repair,22,22,1733,0,0,1733
pitch,major repair,22,22,323,0,0,323
pitch,major replacement,22,22,3,0,2,1
pitch,minor repair,22,22,1624,0,0,1624
power_supply,major repair,22,22,154,0,1,153
power_supply,major replacement,22,22,9,0,3,6
power_supply,minor repair,22,22,168,0,0,168
pump_motor,major repair,22,22,80,0,0,80
pump_motor,minor repair,22,22,542,0,0,542
relay,major repair,22,22,102,0,0,102
relay,major replacement,22,22,1,0,0,1
relay,minor repair,22,22,681,0,0,681
safety,major repair,22,22,11,0,0,11
safety,minor repair,22,22,667,0,0,667
sensors,major repair,22,22,143,0,0,143
sensors,minor repair,22,22,431,0,0,431
service_items,major repair,22,22,2,0,0,2
service_items,minor repair,22,22,226,0,0,226
tower_substructure,major repair,22,22,176,0,0,176
tower_substructure,minor repair,22,22,183,0,0,183
transformer,annual inspection,22,22,29,0,0,29
transformer,minor repair,22,22,5,0,0,5
xformer,major repair,22,22,9,0,0,9
xformer,major replacement,22,22,2,0,1,1
xformer,minor repair,22,22,108,0,0,108
yaw,major repair,22,22,11,0,0,11
yaw,major replacement,22,22,2,0,2,0
yaw,minor repair,22,22,340,0,0,340
blades,major repair,23,23,19,0,0,19
blades,minor repair,23,23,894,0,2,892
controls,major repair,23,23,108,0,0,108
controls,major replacement,23,23,2,0,0,2
controls,minor repair,23,23,674,0,0,674
electrical,major repair,23,23,40,0,0,40
electrical,major replacement,23,23,6,0,3,3
electrical,minor repair,23,23,747,0,0,747
gearbox,major repair,23,23,71,0,0,71
gearbox,major replacement,23,23,286,160,71,55
gearbox,minor repair,23,23,765,0,0,765
generator,major repair,23,23,602,0,0,602
generator,major replacement,23,23,83,19,35,29
generator,minor repair,23,23,929,0,0,929
heat_cool,major repair,23,23,13,0,0,13
heat_cool,minor repair,23,23,372,0,0,372
hub,major repair,23,23,64,0,0,64
hub,major replacement,23,23,1,0,0,1
hub,minor repair,23,23,332,0,0,332
main_bearing_failures,major repair,23,23,16,0,0,16
main_bearing_failures,major replacement,23,23,1,0,0,1
main_bearing_maintenance,minor scheduled repair,23,23,249,0,0,249
oil,major repair,23,23,11,0,0,11
oil,minor repair,23,23,807,0,0,807
other,major repair,23,23,113,0,0,113
other,major replacement,23,23,4,0,4,0
other,minor repair,23,23,1655,0,1,1654
pitch,major repair,23,23,304,0,0,304
pitch,major replacement,23,23,5,0,1,4
pitch,minor repair,23,23,1609,0,0,1609
power_supply,major repair,23,23,161,0,0,161
power_supply,major replacement,23,23,12,0,4,8
power_supply,minor repair,23,23,131,0,0,131
pump_motor,major repair,23,23,55,0,0,55
pump_motor,minor repair,23,23,542,0,0,542
relay,major repair,23,23,112,0,0,112
relay,major replacement,23,23,4,0,2,2
relay,minor repair,23,23,611,0,0,611
safety,major repair,23,23,10,0,0,10
safety,minor repair,23,23,673,0,0,673
sensors,major repair,23,23,117,0,0,117
sensors,minor repair,23,23,485,0,0,485
service_items,major repair,23,23,1,0,0,1
service_items,minor repair,23,23,204,0,0,204
tower_substructure,major repair,23,23,178,0,0,178
tower_substructure,minor repair,23,23,139,0,0,139
transformer,annual inspection,23,23,29,0,0,29
transformer,major repair,23,23,1,0,0,1
transformer,minor repair,23,23,7,0,0,7
xformer,major repair,23,23,8,0,0,8
xformer,minor repair,23,23,104,0,0,104
yaw,major repair,23,23,11,0,0,11
yaw,major replacement,23,23,2,0,2,0
yaw,minor repair,23,23,292,0,0,292
blades,major repair,24,24,23,0,0,23
blades,major replacement,24,24,3,0,0,3
blades,minor repair,24,24,875,0,0,875
controls,major repair,24,24,108,0,0,108
controls,major replacement,24,24,4,0,1,3
controls,minor repair,24,24,639,0,0,639
electrical,major repair,24,24,30,0,0,30
electrical,major replacement,24,24,4,0,3,1
electrical,minor repair,24,24,730,0,0,730
gearbox,major repair,24,24,76,0,0,76
gearbox,major replacement,24,24,306,177,75,54
gearbox,minor repair,24,24,759,0,0,759
generator,major repair,24,24,656,0,1,655
generator,major replacement,24,24,87,27,31,29
generator,minor repair,24,24,947,1,0,946
heat_cool,major repair,24,24,11,0,0,11
heat_cool,minor repair,24,24,357,0,0,357
hub,major repair,24,24,79,0,0,79
hub,major replacement,24,24,2,0,2,0
hub,minor repair,24,24,331,0,0,331
main_bearing_failures,major repair,24,24,15,0,0,15
main_bearing_maintenance,minor scheduled repair,24,24,259,0,0,259
oil,major repair,24,24,12,0,0,12
oil,minor repair,24,24,806,0,0,806
other,major repair,24,24,83,0,0,83
other,minor repair,24,24,1674,0,0,1674
pitch,major repair,24,24,342,0,0,342
pitch,major replacement,24,24,2,0,0,2
pitch,minor repair,24,24,1557,0,1,1556
power_supply,major repair,24,24,150,0,0,150
power_supply,major replacement,24,24,11,0,5,6
power_supply,minor repair,24,24,154,0,0,154
pump_motor,major repair,24,24,102,0,0,102
pump_motor,minor repair,24,24,560,0,0,560
relay,major repair,24,24,104,0,0,104
relay,major replacement,24,24,6,0,4,2
relay,minor repair,24,24,659,0,0,659
safety,major repair,24,24,8,0,0,8
safety,minor repair,24,24,671,0,0,671
sensors,major repair,24,24,138,0,0,138
sensors,minor repair,24,24,476,0,0,476
service_items,major repair,24,24,2,0,0,2
service_items,minor repair,24,24,223,0,0,223
tower_substructure,major repair,24,24,164,0,0,164
tower_substructure,minor repair,24,24,159,0,0,159
transformer,annual inspection,24,24,29,0,0,29
transformer,major repair,24,24,2,0,0,2
transformer,minor repair,24,24,13,0,0,13
xformer,major repair,24,24,3,0,0,3
xformer,minor repair,24,24,101,0,0,101
yaw,major repair,24,24,9,0,0,9
yaw,minor repair,24,24,313,0,0,313
blades,major repair,25,25,21,0,0,21
blades,major replacement,25,25,1,0,0,1
blades,minor repair,25,25,916,0,0,916
controls,major repair,25,25,104,0,0,104
controls,minor repair,25,25,688,0,0,688
electrical,major repair,25,25,31,0,0,31
electrical,major replacement,25,25,3,0,1,2
electrical,minor repair,25,25,736,0,0,736
gearbox,major repair,25,25,78,0,0,78
gearbox,major replacement,25,25,314,186,74,54
gearbox,minor repair,25,25,744,1,0,743
generator,major repair,25,25,658,1,1,656
generator,major replacement,25,25,90,22,36,32
generator,minor repair,25,25,1006,0,0,1006
heat_cool,major repair,25,25,11,0,0,11
heat_cool,minor repair,25,25,364,0,0,364
hub,major repair,25,25,84,0,0,84
hub,major replacement,25,25,3,0,2,1
hub,minor repair,25,25,315,0,0,315
main_bearing_failures,major repair,25,25,16,0,0,16
main_bearing_failures,major replacement,25,25,1,0,0,1
main_bearing_maintenance,minor scheduled repair,25,25,250,0,0,250
oil,major repair,25,25,6,0,0,6
oil,minor repair,25,25,829,0,0,829
other,major repair,25,25,75,0,0,75
other,major replacement,25,25,2,0,1,1
other,minor repair,25,25,1713,0,0,1713
pitch,major repair,25,25,358,0,0,358
pitch,major replacement,25,25,2,0,1,1
pitch,minor repair,25,25,1540,0,1,1539
power_supply,major repair,25,25,154,0,0,154
power_supply,major replacement,25,25,10,0,5,5
power_supply,minor repair,25,25,158,0,0,158
pump_motor,major repair,25,25,91,0,0,91
pump_motor,minor repair,25,25,552,0,0,552
relay,major repair,25,25,117,0,0,117
relay,major replacement,25,25,8,1,5,2
relay,minor repair,25,25,710,0,0,710
safety,major repair,25,25,7,0,0,7
safety,minor repair,25,25,717,0,0,717
