subassembly,task,run,random_seed,total_requests,canceled_requests,incomplete_requests,completed_requests
oil,minor repair,13,13,833,0,0,833
other,major repair,13,13,86,0,0,86
other,major replacement,13,13,1,0,0,1
other,minor repair,13,13,1707,0,0,1707
pitch,major repair,13,13,343,0,0,343
pitch,major replacement,13,13,4,0,3,1
pitch,minor repair,13,13,1541,0,0,1541
power_supply,major repair,13,13,156,0,0,156
power_supply,major replacement,13,13,4,0,3,1
power_supply,minor repair,13,13,138,0,0,138
pump_motor,major repair,13,13,86,0,0,86
pump_motor,minor repair,13,13,537,0,0,537
relay,major repair,13,13,95,0,0,95
relay,major replacement,13,13,4,0,2,2
relay,minor repair,13,13,636,0,0,636
safety,major repair,13,13,6,0,0,6
safety,minor repair,13,13,704,0,2,702
sensors,major repair,13,13,153,0,0,153
sensors,minor repair,13,13,519,0,0,519
service_items,major repair,13,13,2,0,0,2
service_items,minor repair,13,13,211,0,0,211
tower_substructure,major repair,13,13,165,0,0,165
tower_substructure,minor repair,13,13,189,0,0,189
transformer,annual inspection,13,13,29,0,0,29
transformer,minor repair,13,13,6,0,0,6
xformer,major repair,13,13,4,0,0,4
xformer,major replacement,13,13,4,1,1,2
xformer,minor repair,13,13,113,0,0,113
yaw,major repair,13,13,12,0,0,12
yaw,major replacement,13,13,1,0,1,0
yaw,minor repair,13,13,322,0,0,322
blades,major repair,14,14,24,0,0,24
blades,major replacement,14,14,1,0,1,0
blades,minor repair,14,14,877,0,0,877
controls,major repair,14,14,88,0,0,88
controls,major replacement,14,14,1,0,0,1
controls,minor repair,14,14,656,0,0,656
electrical,major repair,14,14,28,0,0,28
electrical,major replacement,14,14,2,0,0,2
electrical,minor repair,14,14,660,0,0,660
gearbox,major repair,14,14,74,0,0,74
gearbox,major replacement,14,14,295,175,70,50
gearbox,minor repair,14,14,746,2,1,743
generator,major repair,14,14,645,0,0,645
generator,major replacement,14,14,101,23,44,34
generator,minor repair,14,14,958,1,0,957
heat_cool,major repair,14,14,17,0,0,17
heat_cool,minor repair,14,14,352,0,0,352
hub,major repair,14,14,80,0,0,80
hub,major replacement,14,14,3,0,0,3
hub,minor repair,14,14,333,0,0,333
main_bearing_failures,major repair,14,14,15,0,0,15
main_bearing_maintenance,minor scheduled repair,14,14,247,0,0,247
oil,major repair,14,14,9,0,0,9
oil,minor repair,14,14,839,0,0,839
other,major repair,14,14,90,0,0,90
other,major replacement,14,14,2,0,0,2
other,minor repair,14,14,1644,0,1,1643
pitch,major repair,14,14,344,0,0,344
pitch,major replacement,14,14,1,0,0,1
pitch,minor repair,14,14,1508,0,1,1507
power_supply,major repair,14,14,173,0,0,173
power_supply,major replacement,14,14,5,0,1,4
power_supply,minor repair,14,14,137,0,0,137
pump_motor,major repair,14,14,77,0,0,77
pump_motor,minor repair,14,14,560,0,0,560
relay,major repair,14,14,141,0,0,141
relay,major replacement,14,14,4,0,4,0
relay,minor repair,14,14,674,0,0,674
safety,major repair,14,14,8,0,0,8
safety,minor repair,14,14,747,0,0,747
sensors,major repair,14,14,137,0,0,137
sensors,minor repair,14,14,513,0,0,513
service_items,major repair,14,14,2,0,0,2
service_items,minor repair,14,14,231,0,0,231
tower_substructure,major repair,14,14,160,0,0,160
tower_substructure,minor repair,14,14,183,0,0,183
transformer,annual inspection,14,14,29,0,0,29
transformer,minor repair,14,14,5,0,0,5
xformer,major repair,14,14,7,0,0,7
xformer,major replacement,14,14,6,0,3,3
xformer,minor repair,14,14,112,0,0,112
yaw,major repair,14,14,16,0,0,16
yaw,major replacement,14,14,7,0,3,4
yaw,minor repair,14,14,354,1,0,353
blades,major repair,15,15,17,0,0,17
blades,minor repair,15,15,884,0,0,884
controls,major repair,15,15,115,0,0,115
controls,major replacement,15,15,2,0,2,0
controls,minor repair,15,15,667,0,0,667
electrical,major repair,15,15,24,0,0,24
electrical,major replacement,15,15,2,0,1,1
electrical,minor repair,15,15,685,0,0,685
gearbox,major repair,15,15,76,0,0,76
gearbox,major replacement,15,15,293,170,69,54
gearbox,minor repair,15,15,714,0,0,714
generator,major repair,15,15,666,0,1,665
generator,major replacement,15,15,79,21,33,25
generator,minor repair,15,15,951,0,0,951
heat_cool,major repair,15,15,12,0,0,12
heat_cool,minor repair,15,15,338,0,1,337
hub,major repair,15,15,72,0,0,72
hub,major replacement,15,15,2,0,1,1
hub,minor repair,15,15,375,0,0,375
main_bearing_failures,major repair,15,15,13,0,0,13
main_bearing_maintenance,minor scheduled repair,15,15,249,0,0,249
oil,major repair,15,15,12,0,0,12
oil,minor repair,15,15,801,0,0,801
other,major repair,15,15,87,0,0,87
other,major replacement,15,15,3,0,3,0
other,minor repair,15,15,1631,0,1,1630
pitch,major repair,15,15,335,0,0,335
pitch,major replacement,15,15,5,0,3,2
pitch,minor repair,15,15,1562,0,0,1562
power_supply,major repair,15,15,160,0,0,160
power_supply,major replacement,15,15,5,0,1,4
power_supply,minor repair,15,15,147,0,0,147
pump_motor,major repair,15,15,87,0,0,87
pump_motor,minor repair,15,15,565,0,0,565
relay,major repair,15,15,113,0,0,113
relay,major replacement,15,15,4,0,3,1
relay,minor repair,15,15,619,0,0,619
safety,minor repair,15,15,742,0,0,742
sensors,major repair,15,15,141,0,0,141
sensors,minor repair,15,15,480,0,0,480
service_items,major repair,15,15,1,0,0,1
service_items,minor repair,15,15,240,0,0,240
tower_substructure,major repair,15,15,170,0,0,170
tower_substructure,minor repair,15,15,160,0,0,160
transformer,annual inspection,15,15,29,0,0,29
transformer,minor repair,15,15,6,0,0,6
xformer,major repair,15,15,5,0,0,5
xformer,major replacement,15,15,5,0,4,1
xformer,minor repair,15,15,94,0,0,94
yaw,major repair,15,15,11,0,0,11
yaw,major replacement,15,15,2,0,1,1
yaw,minor repair,15,15,331,0,0,331
array cable,none,16,16,1,0,0,1
blades,major repair,16,16,25,0,0,25
blades,major replacement,16,16,1,0,0,1
blades,minor repair,16,16,884,0,0,884
controls,major repair,16,16,94,0,0,94
controls,major replacement,16,16,1,0,1,0
controls,minor repair,16,16,630,0,0,630
electrical,major repair,16,16,34,0,0,34
electrical,major replacement,16,16,8,0,2,6
electrical,minor repair,16,16,672,0,0,672
gearbox,major repair,16,16,70,0,0,70
gearbox,major replacement,16,16,270,152,65,53
gearbox,minor repair,16,16,786,1,0,785
generator,major repair,16,16,651,2,0,649
generator,major replacement,16,16,101,24,45,32
generator,minor repair,16,16,891,0,0,891
heat_cool,major repair,16,16,14,0,0,14
heat_cool,minor repair,16,16,372,0,0,372
hub,major repair,16,16,74,0,0,74
hub,major replacement,16,16,1,0,0,1
hub,minor repair,16,16,382,0,1,381
main_bearing_failures,major repair,16,16,17,0,0,17
main_bearing_maintenance,minor scheduled repair,16,16,252,0,0,252
oil,major repair,16,16,7,0,0,7
oil,minor repair,16,16,808,0,0,808
other,major repair,16,16,109,0,0,109
other,major replacement,16,16,1,0,0,1
other,minor repair,16,16,1669,0,1,1668
pitch,major repair,16,16,339,0,0,339
pitch,minor repair,16,16,1564,0,0,1564
power_supply,major repair,16,16,169,0,0,169
power_supply,major replacement,16,16,6,0,4,2
power_supply,minor repair,16,16,165,0,0,165
pump_motor,major repair,16,16,75,0,1,74
pump_motor,minor repair,16,16,555,0,0,555
relay,major repair,16,16,93,0,0,93
relay,major replacement,16,16,4,0,2,2
relay,minor repair,16,16,671,0,0,671
safety,major repair,16,16,9,0,0,9
safety,minor repair,16,16,690,0,0,690
sensors,major repair,16,16,137,0,0,137
sensors,minor repair,16,16,497,0,1,496
service_items,major repair,16,16,2,0,0,2
service_items,minor repair,16,16,201,0,0,201
tower_substructure,major repair,16,16,152,0,0,152
tower_substructure,minor repair,16,16,162,0,0,162
transformer,annual inspection,16,16,29,0,0,29
transformer,major repair,16,16,1,0,0,1
transformer,minor repair,16,16,8,0,0,8
xformer,major repair,16,16,5,0,0,5
xformer,minor repair,16,16,107,0,0,107
yaw,major repair,16,16,9,0,0,9
yaw,major replacement,16,16,4,0,1,3
yaw,minor repair,16,16,301,0,0,301
blades,major repair,17,17,23,0,0,23
blades,major replacement,17,17,1,0,0,1
blades,minor repair,17,17,883,0,0,883
controls,major repair,17,17,95,0,0,95
controls,major replacement,17,17,3,0,2,1
controls,minor repair,17,17,647,0,0,647
electrical,major repair,17,17,28,0,0,28
electrical,major replacement,17,17,4,0,2,2
electrical,minor repair,17,17,742,0,0,742
gearbox,major repair,17,17,74,0,0,74
gearbox,major replacement,17,17,290,180,64,46
gearbox,minor repair,17,17,736,0,0,736
generator,major repair,17,17,705,0,0,705
generator,major replacement,17,17,104,25,44,35
generator,minor repair,17,17,978,0,0,978
heat_cool,major repair,17,17,12,0,0,12
heat_cool,minor repair,17,17,361,0,0,361
hub,major repair,17,17,71,0,0,71
hub,major replacement,17,17,1,0,0,1
hub,minor repair,17,17,326,0,0,326
main_bearing_failures,major repair,17,17,15,0,0,15
main_bearing_maintenance,minor scheduled repair,17,17,251,0,0,251
oil,major repair,17,17,16,0,0,16
oil,minor repair,17,17,789,0,0,789
other,major repair,17,17,84,0,1,83
other,major replacement,17,17,3,0,3,0
other,minor repair,17,17,1713,0,0,1713
pitch,major repair,17,17,346,0,0,346
pitch,major replacement,17,17,1,0,1,0
pitch,minor repair,17,17,1569,0,0,1569
power_supply,major repair,17,17,166,0,0,166
power_supply,major replacement,17,17,15,2,6,7
power_supply,minor repair,17,17,157,0,0,157
pump_motor,major repair,17,17,79,0,0,79
pump_motor,minor repair,17,17,567,0,0,567
relay,major repair,17,17,119,0,0,119
relay,major replacement,17,17,5,0,4,1
relay,minor repair,17,17,644,0,0,644
safety,major repair,17,17,2,0,0,2
safety,minor repair,17,17,683,0,0,683
sensors,major repair,17,17,134,0,0,134
sensors,minor repair,17,17,478,0,0,478
service_items,minor repair,17,17,225,0,0,225
tower_substructure,major repair,17,17,173,0,0,173
tower_substructure,minor repair,17,17,183,0,0,183
transformer,annual inspection,17,17,29,0,0,29
transformer,minor repair,17,17,9,0,0,9
xformer,major repair,17,17,7,0,0,7
xformer,major replacement,17,17,3,0,1,2
xformer,minor repair,17,17,124,0,0,124
yaw,major repair,17,17,9,0,0,9
yaw,major replacement,17,17,1,0,0,1
yaw,minor repair,17,17,311,0,0,311
blades,major repair,18,18,16,0,0,16
blades,major replacement,18,18,1,0,1,0
blades,minor repair,18,18,906,0,0,906
controls,major repair,18,18,91,0,0,91
controls,major replacement,18,18,3,0,2,1
controls,minor repair,18,18,672,0,0,672
electrical,major repair,18,18,35,0,0,35
electrical,major replacement,18,18,3,0,3,0
electrical,minor repair,18,18,726,0,0,726
gearbox,major repair,18,18,67,0,0,67
gearbox,major replacement,18,18,273,153,66,54
gearbox,minor repair,18,18,738,1,0,737
generator,major repair,18,18,666,0,0,666
generator,major replacement,18,18,95,19,42,34
generator,minor repair,18,18,994,2,0,992
heat_cool,major repair,18,18,15,0,0,15
heat_cool,minor repair,18,18,369,0,0,369
hub,major repair,18,18,78,0,0,78
hub,major replacement,18,18,1,0,0,1
hub,minor repair,18,18,345,1,0,344
main_bearing_failures,major repair,18,18,12,0,0,12
main_bearing_maintenance,minor scheduled repair,18,18,252,0,0,252
oil,major repair,18,18,16,0,0,16
oil,minor repair,18,18,869,0,0,869
other,major repair,18,18,83,0,0,83
other,major replacement,18,18,3,0,2,1
other,minor repair,18,18,1714,0,0,1714
pitch,major repair,18,18,359,0,0,359
pitch,minor repair,18,18,1581,0,0,1581
power_supply,major repair,18,18,190,0,0,190
power_supply,major replacement,18,18,9,0,5,4
power_supply,minor repair,18,18,146,0,0,146
pump_motor,major repair,18,18,74,0,0,74
pump_motor,minor repair,18,18,517,0,0,517
relay,major repair,18,18,97,0,0,97
relay,major replacement,18,18,4,0,2,2
relay,minor repair,18,18,660,0,0,660
safety,major repair,18,18,10,0,0,10
safety,minor repair,18,18,663,0,0,663
sensors,major repair,18,18,129,0,0,129
sensors,minor repair,18,18,488,0,0,488
service_items,major repair,18,18,2,0,0,2
service_items,minor repair,18,18,211,0,0,211
tower_substructure,major repair,18,18,180,0,0,180
tower_substructure,minor repair,18,18,156,0,0,156
transformer,annual inspection,18,18,29,0,0,29
transformer,minor repair,18,18,2,0,0,2
xformer,major repair,18,18,5,0,0,5
xformer,major replacement,18,18,1,0,0,1
xformer,minor repair,18,18,113,0,0,113
yaw,major repair,18,18,9,0,0,9
yaw,major replacement,18,18,2,0,1,1
yaw,minor repair,18,18,305,0,0,305
array cable,none,19,19,1,0,0,1
blades,major repair,19,19,15,0,0,15
blades,major replacement,19,19,2,0,1,1
blades,minor repair,19,19,940,0,0,940
controls,major repair,19,19,108,0,0,108
controls,major replacement,19,19,2,0,1,1
controls,minor repair,19,19,672,0,0,672
electrical,major repair,19,19,32,0,0,32
electrical,major replacement,19,19,3,0,0,3
electrical,minor repair,19,19,749,0,0,749
gearbox,major repair,19,19,86,0,0,86
gearbox,major replacement,19,19,292,167,72,53
gearbox,minor repair,19,19,733,1,0,732
generator,major repair,19,19,606,0,0,606
generator,major replacement,19,19,92,26,35,31
generator,minor repair,19,19,915,0,0,915
heat_cool,major repair,19,19,12,0,0,12
heat_cool,minor repair,19,19,353,0,0,353
hub,major repair,19,19,79,0,0,79
hub,major replacement,19,19,1,0,0,1
hub,minor repair,19,19,362,0,0,362
main_bearing_failures,major repair,19,19,21,0,0,21
main_bearing_maintenance,minor scheduled repair,19,19,252,0,0,252
oil,major repair,19,19,16,0,0,16
oil,minor repair,19,19,868,0,0,868
other,major repair,19,19,105,0,0,105
other,major replacement,19,19,1,0,1,0
other,minor repair,19,19,1668,0,0,1668
pitch,major repair,19,19,330,0,0,330
pitch,major replacement,19,19,4,0,3,1
pitch,minor repair,19,19,1544,0,1,1543
power_supply,major repair,19,19,165,0,0,165
power_supply,major replacement,19,19,6,0,3,3
power_supply,minor repair,19,19,152,0,0,152
pump_motor,major repair,19,19,89,0,0,89
pump_motor,minor repair,19,19,540,0,0,540
relay,major repair,19,19,97,0,0,97
relay,major replacement,19,19,6,0,2,4
relay,minor repair,19,19,652,0,0,652
safety,major repair,19,19,10,0,0,10
safety,minor repair,19,19,689,0,0,689
sensors,major repair,19,19,132,0,0,132
sensors,minor repair,19,19,475,0,0,475
service_items,major repair,19,19,6,0,0,6
service_items,minor repair,19,19,245,0,0,245
tower_substructure,major repair,19,19,169,0,0,169
tower_substructure,minor repair,19,19,171,0,0,171
transformer,annual inspection,19,19,29,0,0,29
transformer,major repair,19,19,3,0,0,3
transformer,minor repair,19,19,3,0,0,3
xformer,major repair,19,19,7,0,0,7
xformer,major replacement,19,19,2,0,0,2
xformer,minor repair,19,19,107,0,0,107
yaw,major repair,19,19,14,0,0,14
yaw,minor repair,19,19,352,0,0,352
blades,major repair,20,20,16,0,0,16
blades,major replacement,20,20,2,0,1,1
blades,minor repair,20,20,918,0,0,918
controls,major repair,20,20,90,0,0,90
controls,major replacement,20,20,3,0,2,1
controls,minor repair,20,20,657,0,0,657
electrical,major repair,20,20,44,0,0,44
electrical,major replacement,20,20,7,0,5,2
electrical,minor repair,20,20,756,0,0,756
gearbox,major repair,20,20,70,0,0,70
gearbox,major replacement,20,20,288,164,71,53
gearbox,minor repair,20,20,801,0,0,801
generator,major repair,20,20,694,0,2,692
generator,major replacement,20,20,86,22,34,30
generator,minor repair,20,20,949,0,0,949
heat_cool,major repair,20,20,15,0,0,15
heat_cool,minor repair,20,20,379,0,0,379
hub,major repair,20,20,52,0,0,52
hub,major replacement,20,20,1,0,1,0
hub,minor repair,20,20,346,0,0,346
main_bearing_failures,major repair,20,20,13,0,0,13
main_bearing_maintenance,minor scheduled repair,20,20,254,0,0,254
oil,major repair,20,20,15,0,0,15
oil,minor repair,20,20,820,0,0,820
other,major repair,20,20,90,0,0,90
other,major replacement,20,20,1,0,1,0
other,minor repair,20,20,1693,0,0,1693
pitch,major repair,20,20,313,0,0,313
pitch,major replacement,20,20,1,0,0,1
pitch,minor repair,20,20,1549,0,0,1549
power_supply,major repair,20,20,140,0,0,140
power_supply,major replacement,20,20,11,0,5,6
power_supply,minor repair,20,20,138,0,0,138
pump_motor,major repair,20,20,86,0,0,86
pump_motor,minor repair,20,20,525,0,0,525
relay,major repair,20,20,105,0,0,105
relay,major replacement,20,20,6,0,3,3
relay,minor repair,20,20,621,0,0,621
safety,major repair,20,20,8,0,0,8
safety,minor repair,20,20,695,0,0,695
sensors,major repair,20,20,116,0,0,116
sensors,minor repair,20,20,508,0,0,508
service_items,major repair,20,20,2,0,0,2
service_items,minor repair,20,20,227,0,0,227
tower_substructure,major repair,20,20,154,0,0,154
tower_substructure,minor repair,20,20,156,0,0,156
transformer,annual inspection,20,20,29,0,0,29
transformer,minor repair,20,20,3,0,0,3
xformer,major repair,20,20,9,0,0,9
xformer,major replacement,20,20,1,0,1,0
xformer,minor repair,20,20,105,0,0,105
yaw,major repair,20,20,9,0,0,9
yaw,major replacement,20,20,5,0,2,3
yaw,minor repair,20,20,315,0,0,315
blades,major repair,21,21,19,0,0,19
blades,major replacement,21,21,3,0,1,2
blades,minor repair,21,21,879,0,0,879
controls,major repair,21,21,95,0,0,95
controls,major replacement,21,21,2,0,0,2
controls,minor repair,21,21,640,0,0,640
electrical,major repair,21,21,37,0,0,37
electrical,major replacement,21,21,7,0,7,0
electrical,minor repair,21,21,726,0,0,726
gearbox,major repair,21,21,86,0,0,86
gearbox,major replacement,21,21,317,189,76,52
gearbox,minor repair,21,21,721,4,0,717
generator,major repair,21,21,619,0,0,619
generator,major replacement,21,21,96,24,37,35
generator,minor repair,21,21,963,0,0,963
heat_cool,major repair,21,21,9,0,0,9
heat_cool,minor repair,21,21,349,0,0,349
hub,major repair,21,21,67,0,0,67
hub,major replacement,21,21,2,0,1,1
hub,minor repair,21,21,337,0,0,337
main_bearing_failures,major repair,21,21,10,0,0,10
main_bearing_maintenance,minor scheduled repair,21,21,250,0,0,250
oil,major repair,21,21,14,0,0,14
oil,minor repair,21,21,780,0,0,780
other,major repair,21,21,107,0,0,107
other,major replacement,21,21,3,0,3,0
other,minor repair,21,21,1638,0,0,1638
pitch,major repair,21,21,357,0,0,357
pitch,major replacement,21,21,1,0,0,1
pitch,minor repair,21,21,1500,0,1,1499
power_supply,major repair,21,21,149,0,0,149
power_supply,major replacement,21,21,11,0,6,5
power_supply,minor repair,21,21,154,0,0,154
pump_motor,major repair,21,21,87,0,0,87
pump_motor,minor repair,21,21,527,0,0,527
relay,major repair,21,21,118,0,0,118
relay,major replacement,21,21,5,0,4,1
relay,minor repair,21,21,623,0,1,622
safety,major repair,21,21,8,0,0,8
safety,minor repair,21,21,691,0,0,691
sensors,major repair,21,21,156,0,0,156
sensors,minor repair,21,21,467,0,0,467
service_items,major repair,21,21,4,0,0,4
service_items,minor repair,21,21,220,0,0,220
tower_substructure,major repair,21,21,176,0,0,176
tower_substructure,minor repair,21,21,168,0,0,168
transformer,annual inspection,21,21,29,0,0,29
transformer,major repair,21,21,1,0,0,1
transformer,minor repair,21,21,3,0,0,3
xformer,major repair,21,21,4,0,0,4
xformer,major replacement,21,21,4,0,2,2
xformer,minor repair,21,21,88,0,0,88
yaw,major repair,21,21,13,0,0,13
yaw,major replacement,21,21,2,0,2,0
yaw,minor repair,21,21,351,0,0,351
blades,major repair,22,22,23,0,0,23
blades,minor repair,22,22,870,0,0,870
controls,major repair,22,22,101,0,0,101
controls,major replacement,22,22,4,0,3,1
controls,minor repair,22,22,682,0,0,682
electrical,major repair,22,22,43,0,0,43
electrical,major replacement,22,22,4,0,1,3
electrical,minor repair,22,22,734,0,0,734
gearbox,major repair,22,22,56,0,0,56
gearbox,major replacement,22,22,277,159,67,51
gearbox,minor repair,22,22,761,2,0,759
generator,major repair,22,22,664,0,0,664
generator,major replacement,22,22,95,28,39,28
generator,minor repair,22,22,1036,0,0,1036
heat_cool,major repair,22,22,7,0,0,7
heat_cool,minor repair,22,22,356,0,0,356
hub,major repair,22,22,77,0,0,77
hub,major replacement,22,22,6,0,5,1
hub,minor repair,22,22,320,0,0,320
main_bearing_failures,major repair,22,22,18,0,0,18
main_bearing_maintenance,minor scheduled repair,22,22,246,0,0,246
oil,major repair,22,22,17,0,0,17
oil,minor repair,22,22,831,0,0,831
other,major repair,22,22,82,0,0,82
other,major replacement,22,22,3,0,2,1
other,minor repair,22,22,1717,0,0,1717
pitch,major repair,22,22,344,0,0,344
pitch,major replacement,22,22,1,0,1,0
pitch,minor repair,22,22,1635,0,0,1635
power_supply,major repair,22,22,157,0,0,157
power_supply,major replacement,22,22,14,0,5,9
power_supply,minor repair,22,22,170,0,0,170
pump_motor,major repair,22,22,88,0,0,88
pump_motor,minor repair,22,22,487,0,0,487
relay,major repair,22,22,114,0,0,114
relay,major replacement,22,22,8,0,6,2
relay,minor repair,22,22,641,0,1,640
safety,major repair,22,22,7,0,0,7
safety,minor repair,22,22,692,0,0,692
sensors,major repair,22,22,164,0,0,164
sensors,minor repair,22,22,509,0,0,509
service_items,major repair,22,22,1,0,0,1
service_items,minor repair,22,22,237,0,0,237
tower_substructure,major repair,22,22,177,0,0,177
tower_substructure,minor repair,22,22,157,0,0,157
transformer,annual inspection,22,22,29,0,0,29
transformer,minor repair,22,22,10,0,0,10
xformer,major repair,22,22,6,0,0,6
xformer,major replacement,22,22,4,0,2,2
xformer,minor repair,22,22,116,0,0,116
yaw,major repair,22,22,11,0,0,11
yaw,major replacement,22,22,4,0,2,2
yaw,minor repair,22,22,327,0,0,327
blades,major repair,23,23,25,0,0,25
blades,major replacement,23,23,2,0,1,1
blades,minor repair,23,23,923,0,0,923
controls,major repair,23,23,115,0,0,115
controls,minor repair,23,23,628,0,0,628
electrical,major repair,23,23,34,0,0,34
electrical,major replacement,23,23,9,0,5,4
electrical,minor repair,23,23,750,0,0,750
gearbox,major repair,23,23,77,0,0,77
gearbox,major replacement,23,23,266,147,69,50
gearbox,minor repair,23,23,818,1,0,817
generator,major repair,23,23,629,1,0,628
generator,major replacement,23,23,101,27,46,28
generator,minor repair,23,23,950,1,0,949
heat_cool,major repair,23,23,20,0,0,20
heat_cool,minor repair,23,23,344,0,0,344
hub,major repair,23,23,55,0,0,55
hub,major replacement,23,23,4,0,1,3
hub,minor repair,23,23,343,0,0,343
main_bearing_failures,major repair,23,23,17,0,0,17
main_bearing_maintenance,minor scheduled repair,23,23,252,0,0,252
oil,major repair,23,23,7,0,0,7
oil,minor repair,23,23,828,0,1,827
other,major repair,23,23,85,0,0,85
other,major replacement,23,23,3,0,1,2
other,minor repair,23,23,1783,0,0,1783
pitch,major repair,23,23,354,0,1,353
pitch,major replacement,23,23,1,0,0,1
pitch,minor repair,23,23,1596,0,0,1596
power_supply,major repair,23,23,147,0,0,147
power_supply,major replacement,23,23,6,1,3,2
power_supply,minor repair,23,23,166,0,0,166
pump_motor,major repair,23,23,97,0,0,97
pump_motor,minor repair,23,23,499,0,0,499
relay,major repair,23,23,102,0,0,102
relay,major replacement,23,23,4,0,2,2
relay,minor repair,23,23,633,0,0,633
safety,major repair,23,23,8,0,0,8
safety,minor repair,23,23,704,0,0,704
sensors,major repair,23,23,132,0,0,132
sensors,minor repair,23,23,485,0,0,485
service_items,major repair,23,23,3,0,0,3
service_items,minor repair,23,23,210,0,0,210
tower_substructure,major repair,23,23,168,0,0,168
tower_substructure,minor repair,23,23,186,0,0,186
transformer,annual inspection,23,23,29,0,0,29
transformer,major repair,23,23,1,0,0,1
transformer,minor repair,23,23,7,0,0,7
xformer,major repair,23,23,2,0,0,2
xformer,major replacement,23,23,4,0,2,2
xformer,minor repair,23,23,104,0,0,104
yaw,major repair,23,23,6,0,0,6
yaw,major replacement,23,23,2,0,1,1
yaw,minor repair,23,23,303,0,0,303
array cable,none,24,24,1,0,0,1
blades,major repair,24,24,20,0,0,20
blades,major replacement,24,24,3,0,2,1
blades,minor repair,24,24,867,0,0,867
controls,major repair,24,24,101,0,0,101
controls,major replacement,24,24,1,0,0,1
controls,minor repair,24,24,700,0,0,700
electrical,major repair,24,24,28,0,0,28
electrical,major replacement,24,24,3,0,3,0
electrical,minor repair,24,24,771,0,1,770
gearbox,major repair,24,24,76,0,0,76
gearbox,major replacement,24,24,297,171,74,52
gearbox,minor repair,24,24,778,0,0,778
generator,major repair,24,24,628,0,0,628
generator,major replacement,24,24,89,20,35,34
generator,minor repair,24,24,958,0,0,958
heat_cool,major repair,24,24,12,0,0,12
heat_cool,minor repair,24,24,380,0,0,380
hub,major repair,24,24,62,0,0,62
hub,major replacement,24,24,2,0,1,1
hub,minor repair,24,24,357,0,0,357
main_bearing_failures,major repair,24,24,11,0,0,11
main_bearing_maintenance,minor scheduled repair,24,24,249,0,0,249
oil,major repair,24,24,8,0,0,8
oil,minor repair,24,24,859,0,1,858
other,major repair,24,24,71,0,0,71
other,major replacement,24,24,3,0,1,2
other,minor repair,24,24,1673,0,1,1672
pitch,major repair,24,24,362,0,0,362
pitch,major replacement,24,24,2,0,2,0
pitch,minor repair,24,24,1617,0,1,1616
power_supply,major repair,24,24,154,0,0,154
power_supply,major replacement,24,24,7,0,5,2
power_supply,minor repair,24,24,139,0,0,139
pump_motor,major repair,24,24,78,0,0,78
pump_motor,minor repair,24,24,540,0,0,540
relay,major repair,24,24,116,0,0,116
relay,major replacement,24,24,4,0,2,2
relay,minor repair,24,24,656,0,0,656
safety,major repair,24,24,9,0,0,9
safety,minor repair,24,24,678,0,0,678
sensors,major repair,24,24,138,0,0,138
sensors,minor repair,24,24,460,0,0,460
service_items,major repair,24,24,1,0,0,1
service_items,minor repair,24,24,253,0,0,253
tower_substructure,major repair,24,24,156,0,0,156
tower_substructure,minor repair,24,24,167,0,0,167
transformer,annual inspection,24,24,29,0,0,29
transformer,minor repair,24,24,6,0,0,6
xformer,major repair,24,24,6,0,0,6
xformer,major replacement,24,24,2,0,2,0
xformer,minor repair,24,24,104,0,0,104
yaw,major repair,24,24,17,0,0,17
yaw,major replacement,24,24,1,0,0,1
yaw,minor repair,24,24,309,0,0,309
blades,major repair,25,25,25,0,0,25
blades,major replacement,25,25,1,0,0,1
blades,minor repair,25,25,916,0,1,915
controls,major repair,25,25,112,0,0,112
controls,major replacement,25,25,4,0,3,1
controls,minor repair,25,25,697,0,0,697
electrical,major repair,25,25,30,0,0,30
electrical,major replacement,25,25,4,0,2,2
electrical,minor repair,25,25,740,0,0,740
gearbox,major repair,25,25,60,0,0,60
gearbox,major replacement,25,25,307,173,72,62
gearbox,minor repair,25,25,801,0,1,800
generator,major repair,25,25,663,0,0,663
generator,major replacement,25,25,84,20,40,24
generator,minor repair,25,25,974,1,0,973
heat_cool,major repair,25,25,11,0,0,11
heat_cool,minor repair,25,25,372,0,0,372
hub,major repair,25,25,70,0,0,70
hub,major replacement,25,25,1,0,1,0
hub,minor repair,25,25,323,0,0,323
main_bearing_failures,major repair,25,25,17,0,0,17
main_bearing_maintenance,minor scheduled repair,25,25,255,0,0,255
oil,major repair,25,25,9,0,0,9
oil,minor repair,25,25,857,0,0,857
other,major repair,25,25,92,0,0,92
other,minor repair,25,25,1651,0,0,1651
pitch,major repair,25,25,344,0,0,344
pitch,major replacement,25,25,1,0,0,1
pitch,minor repair,25,25,1556,0,0,1556
power_supply,major repair,25,25,176,0,0,176
power_supply,major replacement,25,25,10,1,6,3
power_supply,minor repair,25,25,141,0,0,141
pump_motor,major repair,25,25,96,0,0,96
pump_motor,minor repair,25,25,546,0,0,546
relay,major repair,25,25,110,0,0,110
relay,major replacement,25,25,1,0,1,0
relay,minor repair,25,25,593,0,0,593
safety,major repair,25,25,8,0,0,8
safety,minor repair,25,25,693,0,0,693
sensors,major repair,25,25,125,0,0,125
sensors,minor repair,25,25,460,0,0,460
service_items,minor repair,25,25,215,0,0,215
tower_substructure,major repair,25,25,154,0,0,154
tower_substructure,minor repair,25,25,194,0,0,194
